"animal_id","year_cap","event","wyey","dmp_pasture","birth_site","birth_year"
"270-2016-1-615",2021,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-616",2016,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-618",2016,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-618",2017,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-619",2016,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-619",2017,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-619",2018,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-619",2019,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-620",2016,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-622",2016,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-622",2017,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-622",2018,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-622",2019,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-622",2020,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-622",2021,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-624",2016,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-624",2017,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-627",2016,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-628",2016,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-629",2016,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-630",2016,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-631",2016,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-632",2016,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-632",2017,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-632",2018,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-632",2019,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-632",2020,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-632",2021,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-634",2016,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-634",2017,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-634",2018,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-637",2016,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-640",2016,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-642",2016,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-642",2017,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-642",2018,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-642",2019,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-642",2020,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-642",2021,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-643",2016,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-643",2017,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-643",2019,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-643",2020,1,"west yana","dmp","west yana_dmp",2016
"270-2016-1-643",2021,1,"west yana","dmp","west yana_dmp",2016
"270-2017-0-744",2017,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-744",2018,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-744",2019,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-745",2017,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-745",2018,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-745",2019,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-745",2020,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-745",2021,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-746",2017,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-747",2017,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-747",2018,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-747",2019,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-747",2020,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-747",2021,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-748",2017,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-748",2018,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-748",2019,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-748",2020,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-748",2021,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-749",2017,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-749",2018,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-749",2019,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-749",2020,1,"west yana","pasture","west yana_pasture",2017
"270-2017-0-749",2021,1,"west yana","pasture","west yana_pasture",2017
"270-2017-1-703",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-703",2018,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-703",2019,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-703",2020,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-703",2021,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-704",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-707",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-707",2018,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-707",2019,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-709",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-710",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-711",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-711",2018,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-711",2019,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-711",2020,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-711",2021,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-713",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-714",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-717",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-717",2018,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-717",2019,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-717",2020,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-717",2021,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-719",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-719",2018,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-719",2019,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-719",2020,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-719",2021,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-720",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-721",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-722",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-722",2018,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-722",2019,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-722",2020,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-722",2021,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-726",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-729",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-733",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-736",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-737",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-738",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2017-1-739",2017,1,"west yana","dmp","west yana_dmp",2017
"270-2018-0-862",2018,1,"west yana","pasture","west yana_pasture",2018
"270-2018-0-862",2019,1,"west yana","pasture","west yana_pasture",2018
"270-2018-0-862",2020,1,"west yana","pasture","west yana_pasture",2018
"270-2018-0-862",2021,1,"west yana","pasture","west yana_pasture",2018
"270-2018-0-863",2018,1,"west yana","pasture","west yana_pasture",2018
"270-2018-0-863",2019,1,"west yana","pasture","west yana_pasture",2018
"270-2018-0-863",2020,1,"west yana","pasture","west yana_pasture",2018
"270-2018-0-864",2018,1,"west yana","pasture","west yana_pasture",2018
"270-2018-0-864",2019,1,"west yana","pasture","west yana_pasture",2018
"270-2018-0-864",2020,1,"west yana","pasture","west yana_pasture",2018
"270-2018-0-864",2021,1,"west yana","pasture","west yana_pasture",2018
"270-2018-1-802",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-802",2019,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-802",2020,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-802",2021,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-804",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-805",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-805",2019,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-805",2020,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-805",2021,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-806",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-808",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-808",2019,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-808",2020,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-808",2021,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-815",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-815",2019,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-815",2020,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-815",2021,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-817",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-817",2019,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-817",2020,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-817",2021,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-818",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-818",2019,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-818",2020,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-818",2021,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-822",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-822",2019,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-822",2020,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-822",2021,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-823",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-824",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-824",2019,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-824",2020,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-824",2021,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-825",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-826",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-826",2020,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-827",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-831",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-832",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-832",2019,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-832",2020,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-832",2021,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-834",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-834",2019,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-834",2020,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-834",2021,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-835",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-835",2020,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-835",2021,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-837",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2018-1-839",2018,1,"west yana","dmp","west yana_dmp",2018
"270-2019-0-943",2019,1,"west yana","pasture","west yana_pasture",2019
"270-2019-0-943",2020,1,"west yana","pasture","west yana_pasture",2019
"270-2019-0-943",2021,1,"west yana","pasture","west yana_pasture",2019
"270-2019-0-944",2019,1,"west yana","pasture","west yana_pasture",2019
"270-2019-0-944",2020,1,"west yana","pasture","west yana_pasture",2019
"270-2019-0-944",2021,1,"west yana","pasture","west yana_pasture",2019
"270-2019-0-945",2019,1,"west yana","pasture","west yana_pasture",2019
"270-2019-0-945",2020,1,"west yana","pasture","west yana_pasture",2019
"270-2019-0-945",2021,1,"west yana","pasture","west yana_pasture",2019
"270-2019-0-946",2019,1,"west yana","pasture","west yana_pasture",2019
"270-2019-0-946",2020,1,"west yana","pasture","west yana_pasture",2019
"270-2019-0-947",2019,1,"west yana","pasture","west yana_pasture",2019
"270-2019-0-960",2021,1,"west yana","pasture","west yana_pasture",2019
"270-2019-0-966",2019,1,"west yana","pasture","west yana_pasture",2019
"270-2019-0-966",2020,1,"west yana","pasture","west yana_pasture",2019
"270-2019-1-901",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-903",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-905",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-905",2021,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-907",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-907",2020,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-908",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-908",2021,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-909",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-909",2020,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-909",2021,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-911",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-916",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-917",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-917",2020,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-917",2021,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-920",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-920",2020,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-920",2021,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-923",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-923",2020,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-923",2021,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-924",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-924",2021,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-927",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-927",2020,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-927",2021,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-929",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-929",2021,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-930",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-932",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-932",2021,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-933",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-933",2021,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-934",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-935",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-938",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-940",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-940",2020,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-940",2021,1,"west yana","dmp","west yana_dmp",2019
"270-2019-1-941",2019,1,"west yana","dmp","west yana_dmp",2019
"270-2020-0-2093",2020,1,"west yana","pasture","west yana_pasture",2020
"270-2020-0-2094",2020,1,"west yana","pasture","west yana_pasture",2020
"270-2020-0-2095",2020,1,"west yana","pasture","west yana_pasture",2020
"270-2020-0-2095",2021,1,"west yana","pasture","west yana_pasture",2020
"270-2020-1-2001",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2001",2021,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2003",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2004",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2007",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2008",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2009",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2009",2021,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2010",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2011",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2011",2021,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2013",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2014",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2020",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2020",2021,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2027",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2027",2021,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2028",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2028",2021,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2031",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2034",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2034",2021,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2037",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2038",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2039",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2039",2021,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2040",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2040",2021,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2041",2020,1,"west yana","dmp","west yana_dmp",2020
"270-2020-1-2041",2021,1,"west yana","dmp","west yana_dmp",2020
"270-2021-0-2169",2021,1,"west yana","pasture","west yana_pasture",2021
"270-2021-0-2171",2021,1,"west yana","pasture","west yana_pasture",2021
"270-2021-0-2172",2021,1,"west yana","pasture","west yana_pasture",2021
"270-2021-1-2102",2021,1,"west yana","dmp","west yana_dmp",2021
"270-2021-1-2106",2021,1,"west yana","dmp","west yana_dmp",2021
"270-2021-1-2109",2021,1,"west yana","dmp","west yana_dmp",2021
"270-2021-1-2113",2021,1,"west yana","dmp","west yana_dmp",2021
"270-2021-1-2121",2021,1,"west yana","dmp","west yana_dmp",2021
"270-2021-1-2124",2021,1,"west yana","dmp","west yana_dmp",2021
"270-2021-1-2125",2021,1,"west yana","dmp","west yana_dmp",2021
"270-2021-1-2126",2021,1,"west yana","dmp","west yana_dmp",2021
"270-2021-1-2127",2021,1,"west yana","dmp","west yana_dmp",2021
"270-2021-1-2129",2021,1,"west yana","dmp","west yana_dmp",2021
"270-2021-1-2130",2021,1,"west yana","dmp","west yana_dmp",2021
"270-2021-1-2131",2021,1,"west yana","dmp","west yana_dmp",2021
"270-2021-1-2133",2021,1,"west yana","dmp","west yana_dmp",2021
"270-2021-1-2136",2021,1,"west yana","dmp","west yana_dmp",2021
"270-2021-1-2137",2021,1,"west yana","dmp","west yana_dmp",2021
"270-2021-1-2139",2021,1,"west yana","dmp","west yana_dmp",2021
"270-2021-1-2141",2021,1,"west yana","dmp","west yana_dmp",2021
"270-2021-1-2142",2021,1,"west yana","dmp","west yana_dmp",2021
"90-2007-0-016",2007,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-016",2008,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-016",2009,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-016",2011,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-017",2007,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-019",2007,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-019",2008,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-019",2009,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-019",2010,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-019",2011,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-019",2012,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-019",2013,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-019",2014,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-019",2015,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-019",2016,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-024",2007,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-024",2008,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-024",2009,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-024",2010,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-024",2011,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-024",2012,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-024",2013,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-024",2014,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-024",2015,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-027",2007,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-027",2008,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-027",2009,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-027",2010,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-027",2011,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-027",2012,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-027",2013,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-029",2007,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-029",2008,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-029",2009,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-029",2010,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-029",2011,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-029",2012,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-029",2013,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-029",2014,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-031",2007,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-031",2008,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-031",2009,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-032",2007,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-032",2008,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-032",2009,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-033",2007,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-035",2007,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-036",2007,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-036",2008,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-036",2009,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-036",2010,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-036",2011,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-036",2012,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-036",2013,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-036",2014,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-036",2015,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-036",2016,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-036",2017,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-038",2007,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-038",2008,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-038",2009,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-038",2010,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-038",2011,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-038",2012,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-038",2013,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-038",2014,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-039",2007,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-039",2008,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-039",2009,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-039",2010,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-039",2011,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-039",2012,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-039",2013,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-039",2014,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-039",2015,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-039",2016,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-039",2017,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-040",2007,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-040",2008,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-040",2009,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-040",2011,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-040",2012,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-040",2013,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-040",2014,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-040",2015,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-040",2016,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-045",2007,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-045",2009,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-045",2010,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-045",2011,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-045",2012,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-045",2013,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-045",2014,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-045",2015,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-046",2007,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-046",2008,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-046",2009,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-046",2011,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-046",2012,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-046",2013,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-046",2014,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-046",2015,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-046",2016,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-046",2017,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-048",2007,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-048",2008,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-048",2009,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-048",2010,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-048",2011,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-048",2012,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-048",2013,1,"east yana","pasture","east yana_pasture",2007
"90-2007-0-048",2015,1,"east yana","pasture","east yana_pasture",2007
