"animal_id","2008","2009","2010","2011","2012","2013","2014","2016","2015","2017","2019","2018","2020","2021","2022","birth_year","bs"
"90-2007-0-029","1","1","1","1","1","1","2","0","0","0","0","0","0","0","0","2007","ey"
"90-2007-0-031","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2007","ey"
"90-2007-0-032","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2007","ey"
"90-2007-0-036","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2007-0-038","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","2007","ey"
"90-2007-0-039","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2007-0-040","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","2007","ey"
"90-2007-0-045","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","2007","ey"
"90-2007-0-046","1","1","0","1","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2007-0-048","1","1","1","1","1","1","0","1","1","1","0","0","0","0","0","2007","ey"
"90-2007-0-049","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2008-0-032","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","2007","ey"
"90-2008-0-033","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2008-0-034","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2008-0-037","0","1","0","1","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2008-0-039","0","1","0","1","1","1","1","2","1","0","0","0","0","0","0","2007","ey"
"90-2008-0-040","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2008-0-041","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","2007","ey"
"90-2008-0-042","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2008-0-052","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2008-0-054","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","2007","ey"
"90-2008-0-055","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2008-0-056","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2008-0-057","0","1","1","1","1","1","1","0","1","0","0","0","0","0","0","2007","ey"
"90-2008-0-058","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2008-0-059","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","2007","ey"
"90-2009-0-051","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","2007","ey"
"90-2009-0-052","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","2007","ey"
"90-2009-0-053","0","0","1","1","1","1","1","1","1","1","1","1","0","0","0","2007","ey"
"90-2009-0-054","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","2007","ey"
"90-2009-0-056","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","2007","ey"
"90-2009-0-057","0","0","1","1","1","1","1","0","1","0","0","0","0","0","0","2007","ey"
"90-2009-0-058","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","2007","ey"
"90-2009-0-059","0","0","1","1","1","1","1","1","1","1","1","1","0","0","0","2007","ey"
"90-2009-0-060","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","2007","ey"
"90-2009-0-062","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2009-0-063","0","0","1","1","1","1","1","1","1","1","0","1","0","0","0","2007","ey"
"90-2009-0-064","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","2007","ey"
"90-2009-0-066","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","2007","ey"
"90-2009-0-067","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","2007","ey"
"90-2009-0-068","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","2007","ey"
"90-2009-0-069","0","0","1","1","1","1","1","1","1","1","1","1","1","2","0","2007","ey"
"90-2009-0-070","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","2007","ey"
"90-2010-0-101","0","0","0","1","1","1","1","1","1","1","1","1","1","0","0","2007","ey"
"90-2010-0-102","0","0","0","1","1","1","1","1","1","1","1","1","1","1","2","2007","ey"
"90-2010-0-103","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","2007","ey"
"90-2010-0-104","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","2007","ey"
"90-2010-0-105","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","2007","ey"
"90-2010-0-106","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","2007","ey"
"90-2010-0-107","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2010-0-108","0","0","0","1","1","1","1","1","1","1","1","1","1","0","0","2007","ey"
"90-2010-0-109","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","2007","ey"
"90-2010-0-110","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2010-0-111","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2010-0-112","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","2007","ey"
"90-2010-0-113","0","0","0","1","1","1","1","1","1","1","1","1","1","1","2","2007","ey"
"90-2010-0-114","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2010-0-115","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2011-0-351","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","2007","ey"
"90-2011-0-352","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","2007","ey"
"90-2011-0-354","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","2007","ey"
"90-2011-0-355","0","0","0","0","1","1","1","0","1","0","0","0","0","0","1","2007","ey"
"90-2011-0-356","0","0","0","0","1","1","1","1","1","1","1","1","1","0","0","2007","ey"
"90-2011-0-357","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2011-0-358","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","2007","ey"
"90-2011-0-359","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2011-0-360","0","0","0","0","1","1","1","1","1","1","1","1","1","0","0","2007","ey"
"90-2011-0-362","0","0","0","0","1","1","1","1","1","1","1","1","0","1","1","2007","ey"
"90-2011-0-363","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2011-0-365","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","2007","ey"
"90-2011-0-367","0","0","0","0","1","1","1","1","1","1","1","1","1","1","0","2007","ey"
"90-2011-0-368","0","0","0","0","1","1","1","1","1","1","1","1","1","1","0","2007","ey"
"90-2011-0-369","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2007","ey"
"90-2011-0-370","0","0","0","0","1","1","1","1","1","1","0","1","0","0","0","2007","ey"
"90-2012-0-001","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","2007","ey"
"90-2012-0-319","0","0","0","0","0","1","1","1","1","1","1","1","0","1","0","2007","ey"
"90-2012-0-320","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","2007","ey"
"90-2012-0-321","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","2007","ey"
"90-2012-0-322","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","2007","ey"
"90-2012-0-324","0","0","0","0","0","1","1","1","1","1","1","1","0","0","0","2007","ey"
"90-2012-0-325","0","0","0","0","0","1","1","1","1","1","1","1","0","0","0","2007","ey"
"90-2012-0-326","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","2007","ey"
"90-2012-0-327","0","0","0","0","0","1","0","1","1","1","1","1","1","1","0","2007","ey"
"90-2012-0-328","0","0","0","0","0","1","0","0","1","1","1","0","1","1","1","2007","ey"
"90-2012-0-329","0","0","0","0","0","1","1","1","1","1","1","1","0","0","0","2007","ey"
"90-2012-0-346","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","2007","ey"
"90-2012-0-347","0","0","0","0","0","1","1","1","1","1","1","1","0","0","0","2007","ey"
"90-2012-0-348","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","2007","ey"
"90-2012-0-349","0","0","0","0","0","1","1","1","1","1","1","1","0","1","1","2007","ey"
"90-2012-0-350","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2013-0-273","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","2007","ey"
"90-2013-0-274","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2007","ey"
"90-2013-0-275","0","0","0","0","0","0","1","1","1","1","1","1","1","0","0","2007","ey"
"90-2013-0-276","0","0","0","0","0","0","1","1","1","1","0","2","0","0","0","2007","ey"
"90-2013-0-277","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2013-0-278","0","0","0","0","0","0","1","1","1","1","0","1","1","1","1","2007","ey"
"90-2013-0-279","0","0","0","0","0","0","1","1","1","2","0","0","0","0","0","2007","ey"
"90-2013-0-280","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2007","ey"
"90-2013-0-281","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2007","ey"
"90-2013-0-282","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","2007","ey"
"90-2013-0-283","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","2007","ey"
"90-2013-0-284","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","2007","ey"
"90-2013-0-285","0","0","0","0","0","0","1","1","1","1","0","1","0","0","0","2007","ey"
"90-2013-0-286","0","0","0","0","0","0","1","1","1","1","0","1","1","1","0","2007","ey"
"90-2013-0-287","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","2007","ey"
"90-2013-0-288","0","0","0","0","0","0","1","0","1","1","1","1","1","1","0","2007","ey"
"90-2013-0-289","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2013-0-290","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","2007","ey"
"90-2013-0-291","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","2007","ey"
"90-2013-0-292","0","0","0","0","0","0","1","1","1","1","1","1","1","0","0","2007","ey"
"90-2014-0-456","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","2007","ey"
"90-2014-0-457","0","0","0","0","0","0","0","1","1","1","1","1","1","1","0","2007","ey"
"90-2014-0-458","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","2007","ey"
"90-2014-0-459","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","2007","ey"
"90-2014-0-460","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","2007","ey"
"90-2014-0-462","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","2007","ey"
"90-2014-0-463","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","2007","ey"
"90-2014-0-464","0","0","0","0","0","0","0","1","1","1","1","1","1","1","0","2007","ey"
"90-2014-0-465","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2007","ey"
"90-2014-0-466","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","2007","ey"
"90-2014-0-467","0","0","0","0","0","0","0","1","1","1","1","1","1","1","0","2007","ey"
"90-2014-0-468","0","0","0","0","0","0","0","1","1","1","2","1","0","0","0","2007","ey"
"90-2014-0-469","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","2007","ey"
"90-2014-0-470","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2007","ey"
"90-2014-0-471","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2007","ey"
"90-2014-0-472","0","0","0","0","0","0","0","1","1","1","1","1","1","1","0","2007","ey"
"90-2014-0-473","0","0","0","0","0","0","0","1","1","1","0","2","0","0","0","2007","ey"
"90-2014-0-474","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2007","ey"
"90-2014-0-475","0","0","0","0","0","0","0","1","1","1","1","1","1","1","0","2007","ey"
"90-2015-0-559","0","0","0","0","0","0","0","1","0","1","1","1","1","1","0","2007","ey"
"90-2015-0-562","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","2007","ey"
"90-2015-0-563","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","2007","ey"
"90-2015-0-564","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","2007","ey"
"90-2015-0-565","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","2007","ey"
"90-2015-0-566","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","2007","ey"
"90-2015-0-568","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","2007","ey"
"90-2015-0-569","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","2007","ey"
"90-2015-0-570","0","0","0","0","0","0","0","1","0","1","1","1","1","1","0","2007","ey"
"90-2015-0-571","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","2007","ey"
"90-2015-0-572","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2007","ey"
"90-2015-0-574","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","2007","ey"
"90-2015-0-576","0","0","0","0","0","0","0","1","0","1","1","1","1","0","0","2007","ey"
"90-2015-0-577","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","2007","ey"
"90-2015-0-578","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","2007","ey"
"90-2015-0-579","0","0","0","0","0","0","0","1","0","1","1","1","1","1","0","2007","ey"
"90-2015-0-580","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","2007","ey"
"90-2015-0-581","0","0","0","0","0","0","0","1","0","1","1","1","1","1","0","2007","ey"
"90-2016-0-658","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","2007","ey"
"90-2016-0-659","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2007","ey"
"90-2016-0-661","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2007","ey"
"90-2016-0-662","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","2007","ey"
"90-2016-0-663","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","2007","ey"
"90-2016-0-664","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2007","ey"
"90-2016-0-665","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2007","ey"
"90-2016-0-666","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2007","ey"
"90-2016-0-667","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2007","ey"
"90-2016-0-668","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2007","ey"
"90-2016-0-669","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","2007","ey"
"90-2016-0-670","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","2007","ey"
"90-2016-0-671","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","2007","ey"
"90-2016-0-672","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2007","ey"
"90-2017-0-776","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2007","ey"
"90-2017-0-777","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2007","ey"
"90-2017-0-778","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2007","ey"
"90-2017-0-779","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2007","ey"
"90-2017-0-780","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2007","ey"
"90-2017-0-781","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2007","ey"
"90-2017-0-782","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2007","ey"
"90-2017-0-783","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2007","ey"
"90-2017-0-784","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2007","ey"
"90-2017-0-785","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","2007","ey"
"90-2017-0-786","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2007","ey"
"90-2017-0-787","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2007","ey"
"90-2018-0-851","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","2007","ey"
"90-2018-0-852","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","2007","ey"
"90-2018-0-853","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","2007","ey"
"90-2018-0-854","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","2007","ey"
"90-2018-0-855","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","2007","ey"
"90-2018-0-856","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2007","ey"
"90-2018-0-857","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","2007","ey"
"90-2018-0-858","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","2007","ey"
"90-2018-0-859","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","2007","ey"
"90-2018-0-860","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","2007","ey"
"90-2018-0-861","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","2007","ey"
"90-2019-0-975","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2007","ey"
"90-2019-0-976","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2007","ey"
"90-2019-0-977","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2007","ey"
"90-2019-0-978","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2007","ey"
"90-2019-0-979","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2007","ey"
"90-2019-0-980","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2007","ey"
"90-2019-0-981","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2007","ey"
"90-2019-0-982","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2007","ey"
"90-2019-0-983","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2007","ey"
"90-2019-0-984","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2007","ey"
"90-2019-0-985","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2007","ey"
"90-2019-0-986","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2007","ey"
"90-2019-0-987","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2007","ey"
"90-2020-0-2076","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2007","ey"
"90-2020-0-2078","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2007","ey"
"90-2020-0-2079","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2007","ey"
"90-2020-0-2080","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2007","ey"
"90-2020-0-2081","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2007","ey"
"90-2020-0-2082","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2007","ey"
"90-2020-0-2084","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2007","ey"
"90-2020-0-2086","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2007","ey"
"90-2020-0-2087","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2007","ey"
"90-2020-0-2089","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2007","ey"
"90-2020-0-2090","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2007","ey"
"90-2020-0-2091","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2007","ey"
"90-2020-0-2092","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2007","ey"
"90-2021-0-2176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2007","ey"
"90-2021-0-2177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2007","ey"
"90-2021-0-2178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2007","ey"
"90-2021-0-2179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2007","ey"
"90-2021-0-2180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2007","ey"
"90-2021-0-2181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2007","ey"
"90-2021-0-2182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2007","ey"
"90-2021-0-2183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2007","ey"
"90-2021-0-2186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2007","ey"
"90-2021-0-2187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2007","ey"
"90-2021-0-2188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2007","ey"
"90-2021-0-2189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2007","ey"
"90-2021-0-2190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2007","ey"
