"animal_id","cap_year","birth_year","age","bs","status","status_cam","status_nocam","adult_density","pmdi_annual","pmdi_spring","pmdi_summer","pmdi_fall","pmdi_winter"
"270-2014-1-418",2021,2014,7.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2014-1-418",2022,2014,8.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2014-1-421",2014,2014,0.5,"dmp","Captured",1,1,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2014-1-421",2015,2014,1.5,"dmp","not_detected",0,0,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2014-1-421",2016,2014,2.5,"dmp","not_detected",0,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2014-1-421",2017,2014,3.5,"dmp","not_detected",0,0,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2014-1-421",2018,2014,4.5,"dmp","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2014-1-421",2019,2014,5.5,"dmp","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2014-1-421",2020,2014,6.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2014-1-421",2021,2014,7.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2014-1-421",2022,2014,8.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2014-1-422",2014,2014,0.5,"dmp","Captured",1,1,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2014-1-422",2015,2014,1.5,"dmp","Alive-Cuddy",1,0,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2014-1-422",2016,2014,2.5,"dmp","Captured",1,1,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2014-1-422",2017,2014,3.5,"dmp","Captured",1,1,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2014-1-422",2018,2014,4.5,"dmp","Captured",1,1,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2014-1-422",2019,2014,5.5,"dmp","Captured",1,1,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2014-1-422",2020,2014,6.5,"dmp","Captured",1,1,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2014-1-422",2021,2014,7.5,"dmp","Captured",1,1,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2014-1-422",2022,2014,8.5,"dmp","Captured",1,1,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2014-1-423",2014,2014,0.5,"dmp","Captured",1,1,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2014-1-423",2015,2014,1.5,"dmp","Alive-Cuddy",1,0,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2014-1-423",2016,2014,2.5,"dmp","Alive-Cuddy",1,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2014-1-423",2017,2014,3.5,"dmp","not_detected",0,0,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2014-1-423",2018,2014,4.5,"dmp","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2014-1-423",2019,2014,5.5,"dmp","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2014-1-423",2020,2014,6.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2014-1-423",2021,2014,7.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2014-1-423",2022,2014,8.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2014-1-428",2014,2014,0.5,"dmp","Captured",1,1,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2014-1-428",2015,2014,1.5,"dmp","Alive-Cuddy",1,0,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2014-1-428",2016,2014,2.5,"dmp","Captured",1,1,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2014-1-428",2017,2014,3.5,"dmp","Captured",1,1,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2014-1-428",2018,2014,4.5,"dmp","Captured",1,1,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2014-1-428",2019,2014,5.5,"dmp","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2014-1-428",2020,2014,6.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2014-1-428",2021,2014,7.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2014-1-428",2022,2014,8.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2014-1-429",2014,2014,0.5,"dmp","Captured",1,1,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2014-1-429",2015,2014,1.5,"dmp","not_detected",0,0,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2014-1-429",2016,2014,2.5,"dmp","not_detected",0,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2014-1-429",2017,2014,3.5,"dmp","not_detected",0,0,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2014-1-429",2018,2014,4.5,"dmp","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2014-1-429",2019,2014,5.5,"dmp","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2014-1-429",2020,2014,6.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2014-1-429",2021,2014,7.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2014-1-429",2022,2014,8.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2014-1-434",2014,2014,0.5,"dmp","Captured",1,1,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2014-1-434",2015,2014,1.5,"dmp","Alive-Cuddy",1,0,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2014-1-434",2016,2014,2.5,"dmp","Captured",1,1,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2014-1-434",2017,2014,3.5,"dmp","Captured",1,1,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2014-1-434",2018,2014,4.5,"dmp","Captured",1,1,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2014-1-434",2019,2014,5.5,"dmp","Alive-Cuddy",1,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2014-1-434",2020,2014,6.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2014-1-434",2021,2014,7.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2014-1-434",2022,2014,8.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2014-1-438",2014,2014,0.5,"dmp","Captured",1,1,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2014-1-438",2015,2014,1.5,"dmp","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2014-1-438",2016,2014,2.5,"dmp","Captured",1,1,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2014-1-438",2017,2014,3.5,"dmp","Captured",1,1,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2014-1-438",2018,2014,4.5,"dmp","Captured",1,1,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2014-1-438",2019,2014,5.5,"dmp","Captured",1,1,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2014-1-438",2020,2014,6.5,"dmp","Captured",1,1,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2014-1-438",2021,2014,7.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2014-1-438",2022,2014,8.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2014-1-439",2014,2014,0.5,"dmp","Captured",1,1,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2014-1-439",2015,2014,1.5,"dmp","Alive-Cuddy",1,0,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2014-1-439",2016,2014,2.5,"dmp","not_detected",0,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2014-1-439",2017,2014,3.5,"dmp","not_detected",0,0,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2014-1-439",2018,2014,4.5,"dmp","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2014-1-439",2019,2014,5.5,"dmp","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2014-1-439",2020,2014,6.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2014-1-439",2021,2014,7.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2014-1-439",2022,2014,8.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2014-1-440",2014,2014,0.5,"dmp","Captured",1,1,42.5,-1.2175,-0.98,-2.16333333333333,-1.51333333333333,0.00666666666666666
"270-2014-1-440",2015,2014,1.5,"dmp","Alive-Cuddy",1,0,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2014-1-440",2016,2014,2.5,"dmp","Captured",1,1,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2014-1-440",2017,2014,3.5,"dmp","Captured",1,1,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2014-1-440",2018,2014,4.5,"dmp","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2014-1-440",2019,2014,5.5,"dmp","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2014-1-440",2020,2014,6.5,"dmp","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2014-1-440",2021,2014,7.5,"dmp","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2014-1-440",2022,2014,8.5,"dmp","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2015-0-547",2015,2015,0.5,"wy","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2015-0-547",2016,2015,1.5,"wy","Alive-Cuddy",1,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2015-0-547",2017,2015,2.5,"wy","Captured",1,1,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2015-0-547",2018,2015,3.5,"wy","Captured",1,1,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2015-0-547",2019,2015,4.5,"wy","Captured",1,1,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2015-0-547",2020,2015,5.5,"wy","Alive-Cuddy",1,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2015-0-547",2021,2015,6.5,"wy","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2015-0-547",2022,2015,7.5,"wy","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2015-0-548",2015,2015,0.5,"wy","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2015-0-548",2016,2015,1.5,"wy","Alive-Cuddy",1,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2015-0-548",2017,2015,2.5,"wy","not_detected",0,0,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2015-0-548",2018,2015,3.5,"wy","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2015-0-548",2019,2015,4.5,"wy","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2015-0-548",2020,2015,5.5,"wy","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2015-0-548",2021,2015,6.5,"wy","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2015-0-548",2022,2015,7.5,"wy","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2015-0-549",2015,2015,0.5,"wy","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2015-0-549",2016,2015,1.5,"wy","Captured",1,1,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2015-0-549",2017,2015,2.5,"wy","Captured",1,1,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2015-0-549",2018,2015,3.5,"wy","Captured",1,1,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2015-0-549",2019,2015,4.5,"wy","Captured",1,1,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2015-0-549",2020,2015,5.5,"wy","Captured",1,1,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2015-0-549",2021,2015,6.5,"wy","Alive-Cuddy",1,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2015-0-549",2022,2015,7.5,"wy","Captured",1,1,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2015-0-550",2015,2015,0.5,"wy","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2015-0-550",2016,2015,1.5,"wy","not_detected",0,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2015-0-550",2017,2015,2.5,"wy","not_detected",0,0,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2015-0-550",2018,2015,3.5,"wy","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2015-0-550",2019,2015,4.5,"wy","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2015-0-550",2020,2015,5.5,"wy","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2015-0-550",2021,2015,6.5,"wy","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2015-0-550",2022,2015,7.5,"wy","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2015-0-551",2015,2015,0.5,"wy","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2015-0-551",2016,2015,1.5,"wy","Captured",1,1,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2015-0-551",2017,2015,2.5,"wy","Captured",1,1,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2015-0-551",2018,2015,3.5,"wy","Captured",1,1,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2015-0-551",2019,2015,4.5,"wy","Captured",1,1,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2015-0-551",2020,2015,5.5,"wy","Captured",1,1,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2015-0-551",2021,2015,6.5,"wy","Alive-Cuddy",1,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2015-0-551",2022,2015,7.5,"wy","Captured",1,1,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2015-0-552",2015,2015,0.5,"wy","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2015-0-552",2016,2015,1.5,"wy","Alive-Cuddy",1,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2015-0-552",2017,2015,2.5,"wy","Captured",1,1,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2015-0-552",2018,2015,3.5,"wy","Captured",1,1,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2015-0-552",2019,2015,4.5,"wy","Alive-Cuddy",1,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2015-0-552",2020,2015,5.5,"wy","Captured",1,1,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2015-0-552",2021,2015,6.5,"wy","Captured",1,1,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2015-0-552",2022,2015,7.5,"wy","Captured",1,1,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2015-0-553",2015,2015,0.5,"wy","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2015-0-553",2016,2015,1.5,"wy","Captured",1,1,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2015-0-553",2017,2015,2.5,"wy","Captured",1,1,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2015-0-553",2018,2015,3.5,"wy","Captured",1,1,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2015-0-553",2019,2015,4.5,"wy","Captured",1,1,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2015-0-553",2020,2015,5.5,"wy","Captured",1,1,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2015-0-553",2021,2015,6.5,"wy","Captured",1,1,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2015-0-553",2022,2015,7.5,"wy","Captured",1,1,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2015-0-554",2015,2015,0.5,"wy","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2015-0-554",2016,2015,1.5,"wy","not_detected",0,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2015-0-554",2017,2015,2.5,"wy","not_detected",0,0,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2015-0-554",2018,2015,3.5,"wy","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2015-0-554",2019,2015,4.5,"wy","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2015-0-554",2020,2015,5.5,"wy","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2015-0-554",2021,2015,6.5,"wy","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2015-0-554",2022,2015,7.5,"wy","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2015-0-555",2015,2015,0.5,"wy","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2015-0-555",2016,2015,1.5,"wy","Captured",1,1,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2015-0-555",2017,2015,2.5,"wy","Captured",1,1,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2015-0-555",2018,2015,3.5,"wy","Captured",1,1,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2015-0-555",2019,2015,4.5,"wy","Captured",1,1,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2015-0-555",2020,2015,5.5,"wy","Captured",1,1,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2015-0-555",2021,2015,6.5,"wy","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2015-0-555",2022,2015,7.5,"wy","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2015-0-556",2015,2015,0.5,"wy","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2015-0-556",2016,2015,1.5,"wy","not_detected",0,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2015-0-556",2017,2015,2.5,"wy","not_detected",0,0,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2015-0-556",2018,2015,3.5,"wy","not_detected",0,0,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2015-0-556",2019,2015,4.5,"wy","not_detected",0,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2015-0-556",2020,2015,5.5,"wy","not_detected",0,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2015-0-556",2021,2015,6.5,"wy","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2015-0-556",2022,2015,7.5,"wy","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2015-0-557",2015,2015,0.5,"wy","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2015-0-557",2016,2015,1.5,"wy","Captured",1,1,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2015-0-557",2017,2015,2.5,"wy","Captured",1,1,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2015-0-557",2018,2015,3.5,"wy","Captured",1,1,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2015-0-557",2019,2015,4.5,"wy","Captured",1,1,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2015-0-557",2020,2015,5.5,"wy","Captured",1,1,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2015-0-557",2021,2015,6.5,"wy","Captured",1,1,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2015-0-557",2022,2015,7.5,"wy","Captured",1,1,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2015-0-558",2015,2015,0.5,"wy","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2015-0-558",2016,2015,1.5,"wy","Alive-Cuddy",1,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2015-0-558",2017,2015,2.5,"wy","Captured",1,1,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2015-0-558",2018,2015,3.5,"wy","Captured",1,1,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2015-0-558",2019,2015,4.5,"wy","Alive-Cuddy",1,0,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2015-0-558",2020,2015,5.5,"wy","Nat Mortality",2,2,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2015-0-558",2021,2015,6.5,"wy","not_detected",0,0,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2015-0-558",2022,2015,7.5,"wy","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2015-0-582",2015,2015,0.5,"wy","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
"270-2015-0-582",2016,2015,1.5,"wy","Alive-Cuddy",1,0,25.45,-0.574166666666667,-0.553333333333333,-0.816666666666667,-0.986666666666667,-0.183333333333333
"270-2015-0-582",2017,2015,2.5,"wy","Captured",1,1,20.91,-0.921666666666667,-0.983333333333333,-1.73,-0.536666666666667,-0.11
"270-2015-0-582",2018,2015,3.5,"wy","Captured",1,1,19.77,-0.465,-1.89,-2.77666666666667,2.41333333333333,-0.356666666666667
"270-2015-0-582",2019,2015,4.5,"wy","Captured",1,1,23.86,-1.40833333333333,-0.516666666666667,-1.77,-2.95333333333333,1.45
"270-2015-0-582",2020,2015,5.5,"wy","Alive-Cuddy",1,0,40.91,-3.4025,-3.32,-3.52,-3.33,-3.37666666666667
"270-2015-0-582",2021,2015,6.5,"wy","Captured",1,1,25.91,-1.8125,-3.27666666666667,-0.343333333333333,-0.893333333333333,-3.17
"270-2015-0-582",2022,2015,7.5,"wy","not_detected",0,0,16.82,-1.96083333333333,-3.23,-2.95666666666667,0.08,-2.33
"270-2015-0-583",2015,2015,0.5,"wy","Captured",1,1,48.41,1.83166666666667,2.94333333333333,3.56666666666667,0.42,0.223333333333333
