"birth_year","bs","animal_id","year","status","ageclass","sum.jun.jul.aug","sum.march.apr.may","sum.sept.oct","oct","cy.rain","annual.sc","sum.march.apr.may.sc","sum.jun.jul.aug.sc","weight","bcsin","weightkg","bcscm","by.rain","by.rain.sc","cy.rain.one.prior","by.rain.one.prior","cy.rain.one.prior.sc","by.rain.one.prior.sc"
2012,"wy","270-2012-0-334",2021,0,9,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA,15.8,-1.01073134651942,23.1,14.1,-0.20351890787607,-1.17614599322394
2012,"wy","270-2012-0-334",2022,0,10,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA,15.8,-1.01073134651942,19.4,14.1,-0.634183406975709,-1.17614599322394
2012,"wy","270-2012-0-335",2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA,15.8,-1.01073134651942,38.35,14.1,1.57151720327785,-1.17614599322394
2012,"wy","270-2012-0-335",2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA,15.8,-1.01073134651942,20.3,14.1,-0.529427177464986,-1.17614599322394
2012,"wy","270-2012-0-335",2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA,15.8,-1.01073134651942,20.4,14.1,-0.517787596408239,-1.17614599322394
2012,"wy","270-2012-0-335",2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA,15.8,-1.01073134651942,31.8,14.1,0.80912464406092,-1.17614599322394
2012,"wy","270-2012-0-335",2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA,15.8,-1.01073134651942,14.1,14.1,-1.2510812029833,-1.17614599322394
2012,"wy","270-2012-0-335",2013,1,1,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,97,31,44.09,78.74,15.8,-1.01073134651942,15.8,14.1,-1.0532083250186,-1.17614599322394
2012,"wy","270-2012-0-335",2014,1,2,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,137,69.625,62.27,176.85,15.8,-1.01073134651942,34.5,14.1,1.12339333259309,-1.17614599322394
2012,"wy","270-2012-0-335",2015,1,3,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA,15.8,-1.01073134651942,22.1,14.1,-0.31991471844354,-1.17614599322394
2012,"wy","270-2012-0-335",2016,0,4,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,NA,NA,NA,NA,15.8,-1.01073134651942,29.1,14.1,0.494855955528751,-1.17614599322394
2012,"wy","270-2012-0-335",2017,0,5,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA,15.8,-1.01073134651942,20.2,14.1,-0.541066758521733,-1.17614599322394
2012,"wy","270-2012-0-335",2018,0,6,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA,15.8,-1.01073134651942,24.61,14.1,-0.0277612339191902,-1.17614599322394
2012,"wy","270-2012-0-335",2019,0,7,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA,15.8,-1.01073134651942,29.1,14.1,0.494855955528751,-1.17614599322394
2012,"wy","270-2012-0-335",2020,0,8,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA,15.8,-1.01073134651942,12,14.1,-1.49551240517499,-1.17614599322394
2012,"wy","270-2012-0-335",2021,0,9,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA,15.8,-1.01073134651942,23.1,14.1,-0.20351890787607,-1.17614599322394
2012,"wy","270-2012-0-335",2022,0,10,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA,15.8,-1.01073134651942,19.4,14.1,-0.634183406975709,-1.17614599322394
2012,"wy","270-2012-0-337",2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA,15.8,-1.01073134651942,38.35,14.1,1.57151720327785,-1.17614599322394
2012,"wy","270-2012-0-337",2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA,15.8,-1.01073134651942,20.3,14.1,-0.529427177464986,-1.17614599322394
2012,"wy","270-2012-0-337",2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA,15.8,-1.01073134651942,20.4,14.1,-0.517787596408239,-1.17614599322394
2012,"wy","270-2012-0-337",2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA,15.8,-1.01073134651942,31.8,14.1,0.80912464406092,-1.17614599322394
2012,"wy","270-2012-0-337",2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA,15.8,-1.01073134651942,14.1,14.1,-1.2510812029833,-1.17614599322394
2012,"wy","270-2012-0-337",2013,1,1,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,106,48.5,48.18,123.19,15.8,-1.01073134651942,15.8,14.1,-1.0532083250186,-1.17614599322394
2012,"wy","270-2012-0-337",2014,1,2,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,143,NA,65,NA,15.8,-1.01073134651942,34.5,14.1,1.12339333259309,-1.17614599322394
2012,"wy","270-2012-0-337",2015,1,3,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,161,138,73.18,350.52,15.8,-1.01073134651942,22.1,14.1,-0.31991471844354,-1.17614599322394
2012,"wy","270-2012-0-337",2016,1,4,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,178,161.625,80.91,410.53,15.8,-1.01073134651942,29.1,14.1,0.494855955528751,-1.17614599322394
2012,"wy","270-2012-0-337",2017,1,5,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,170,151.25,77.27,384.18,15.8,-1.01073134651942,20.2,14.1,-0.541066758521733,-1.17614599322394
2012,"wy","270-2012-0-337",2018,1,6,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,173,167.75,78.64,426.09,15.8,-1.01073134651942,24.61,14.1,-0.0277612339191902,-1.17614599322394
2012,"wy","270-2012-0-337",2019,1,7,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,195,176.75,88.64,448.95,15.8,-1.01073134651942,29.1,14.1,0.494855955528751,-1.17614599322394
2012,"wy","270-2012-0-337",2020,1,8,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,194,175.25,88.18,445.14,15.8,-1.01073134651942,12,14.1,-1.49551240517499,-1.17614599322394
2012,"wy","270-2012-0-337",2021,1,9,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,192,167.875,87.27,426.4,15.8,-1.01073134651942,23.1,14.1,-0.20351890787607,-1.17614599322394
2012,"wy","270-2012-0-337",2022,2,10,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,192,172.75,87.27,438.79,15.8,-1.01073134651942,19.4,14.1,-0.634183406975709,-1.17614599322394
2012,"wy","270-2012-0-338",2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA,15.8,-1.01073134651942,38.35,14.1,1.57151720327785,-1.17614599322394
2012,"wy","270-2012-0-338",2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA,15.8,-1.01073134651942,20.3,14.1,-0.529427177464986,-1.17614599322394
2012,"wy","270-2012-0-338",2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA,15.8,-1.01073134651942,20.4,14.1,-0.517787596408239,-1.17614599322394
2012,"wy","270-2012-0-338",2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA,15.8,-1.01073134651942,31.8,14.1,0.80912464406092,-1.17614599322394
2012,"wy","270-2012-0-338",2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA,15.8,-1.01073134651942,14.1,14.1,-1.2510812029833,-1.17614599322394
2012,"wy","270-2012-0-338",2013,1,1,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,117,48.875,53.18,124.14,15.8,-1.01073134651942,15.8,14.1,-1.0532083250186,-1.17614599322394
2012,"wy","270-2012-0-338",2014,1,2,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,163,92.625,74.09,235.27,15.8,-1.01073134651942,34.5,14.1,1.12339333259309,-1.17614599322394
2012,"wy","270-2012-0-338",2015,1,3,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA,15.8,-1.01073134651942,22.1,14.1,-0.31991471844354,-1.17614599322394
2012,"wy","270-2012-0-338",2016,0,4,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,NA,NA,NA,NA,15.8,-1.01073134651942,29.1,14.1,0.494855955528751,-1.17614599322394
2012,"wy","270-2012-0-338",2017,0,5,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA,15.8,-1.01073134651942,20.2,14.1,-0.541066758521733,-1.17614599322394
2012,"wy","270-2012-0-338",2018,0,6,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA,15.8,-1.01073134651942,24.61,14.1,-0.0277612339191902,-1.17614599322394
2012,"wy","270-2012-0-338",2019,0,7,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA,15.8,-1.01073134651942,29.1,14.1,0.494855955528751,-1.17614599322394
2012,"wy","270-2012-0-338",2020,0,8,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA,15.8,-1.01073134651942,12,14.1,-1.49551240517499,-1.17614599322394
2012,"wy","270-2012-0-338",2021,0,9,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA,15.8,-1.01073134651942,23.1,14.1,-0.20351890787607,-1.17614599322394
2012,"wy","270-2012-0-338",2022,0,10,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA,15.8,-1.01073134651942,19.4,14.1,-0.634183406975709,-1.17614599322394
2012,"wy","270-2012-0-339",2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA,15.8,-1.01073134651942,38.35,14.1,1.57151720327785,-1.17614599322394
2012,"wy","270-2012-0-339",2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA,15.8,-1.01073134651942,20.3,14.1,-0.529427177464986,-1.17614599322394
2012,"wy","270-2012-0-339",2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA,15.8,-1.01073134651942,20.4,14.1,-0.517787596408239,-1.17614599322394
2012,"wy","270-2012-0-339",2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA,15.8,-1.01073134651942,31.8,14.1,0.80912464406092,-1.17614599322394
2012,"wy","270-2012-0-339",2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA,15.8,-1.01073134651942,14.1,14.1,-1.2510812029833,-1.17614599322394
2012,"wy","270-2012-0-339",2013,1,1,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,112,41.875,50.91,106.36,15.8,-1.01073134651942,15.8,14.1,-1.0532083250186,-1.17614599322394
2012,"wy","270-2012-0-339",2014,1,2,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,152,100.25,69.09,254.64,15.8,-1.01073134651942,34.5,14.1,1.12339333259309,-1.17614599322394
2012,"wy","270-2012-0-339",2015,0,3,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,NA,NA,NA,NA,15.8,-1.01073134651942,22.1,14.1,-0.31991471844354,-1.17614599322394
2012,"wy","270-2012-0-339",2016,0,4,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,NA,NA,NA,NA,15.8,-1.01073134651942,29.1,14.1,0.494855955528751,-1.17614599322394
2012,"wy","270-2012-0-339",2017,0,5,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA,15.8,-1.01073134651942,20.2,14.1,-0.541066758521733,-1.17614599322394
2012,"wy","270-2012-0-339",2018,0,6,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA,15.8,-1.01073134651942,24.61,14.1,-0.0277612339191902,-1.17614599322394
2012,"wy","270-2012-0-339",2019,0,7,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA,15.8,-1.01073134651942,29.1,14.1,0.494855955528751,-1.17614599322394
2012,"wy","270-2012-0-339",2020,0,8,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA,15.8,-1.01073134651942,12,14.1,-1.49551240517499,-1.17614599322394
2012,"wy","270-2012-0-339",2021,0,9,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA,15.8,-1.01073134651942,23.1,14.1,-0.20351890787607,-1.17614599322394
2012,"wy","270-2012-0-339",2022,0,10,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA,15.8,-1.01073134651942,19.4,14.1,-0.634183406975709,-1.17614599322394
2012,"wy","270-2012-0-340",2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA,15.8,-1.01073134651942,38.35,14.1,1.57151720327785,-1.17614599322394
2012,"wy","270-2012-0-340",2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA,15.8,-1.01073134651942,20.3,14.1,-0.529427177464986,-1.17614599322394
2012,"wy","270-2012-0-340",2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA,15.8,-1.01073134651942,20.4,14.1,-0.517787596408239,-1.17614599322394
2012,"wy","270-2012-0-340",2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA,15.8,-1.01073134651942,31.8,14.1,0.80912464406092,-1.17614599322394
2012,"wy","270-2012-0-340",2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA,15.8,-1.01073134651942,14.1,14.1,-1.2510812029833,-1.17614599322394
2012,"wy","270-2012-0-340",2013,1,1,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,120,43.25,54.55,109.86,15.8,-1.01073134651942,15.8,14.1,-1.0532083250186,-1.17614599322394
2012,"wy","270-2012-0-340",2014,1,2,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,157,107,71.36,271.78,15.8,-1.01073134651942,34.5,14.1,1.12339333259309,-1.17614599322394
2012,"wy","270-2012-0-340",2015,1,3,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,157,111.375,71.36,282.89,15.8,-1.01073134651942,22.1,14.1,-0.31991471844354,-1.17614599322394
2012,"wy","270-2012-0-340",2016,1,4,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,136,144,61.82,365.76,15.8,-1.01073134651942,29.1,14.1,0.494855955528751,-1.17614599322394
2012,"wy","270-2012-0-340",2017,1,5,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,172,139.25,78.18,353.7,15.8,-1.01073134651942,20.2,14.1,-0.541066758521733,-1.17614599322394
2012,"wy","270-2012-0-340",2018,1,6,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,176,144.125,80,366.08,15.8,-1.01073134651942,24.61,14.1,-0.0277612339191902,-1.17614599322394
2012,"wy","270-2012-0-340",2019,1,7,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,204,142,92.73,360.68,15.8,-1.01073134651942,29.1,14.1,0.494855955528751,-1.17614599322394
2012,"wy","270-2012-0-340",2020,1,8,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA,15.8,-1.01073134651942,12,14.1,-1.49551240517499,-1.17614599322394
2012,"wy","270-2012-0-340",2021,1,9,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,188,136.25,85.45,346.08,15.8,-1.01073134651942,23.1,14.1,-0.20351890787607,-1.17614599322394
2012,"wy","270-2012-0-340",2022,1,10,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,188,NA,85.45,NA,15.8,-1.01073134651942,19.4,14.1,-0.634183406975709,-1.17614599322394
2012,"wy","270-2012-0-341",2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA,15.8,-1.01073134651942,38.35,14.1,1.57151720327785,-1.17614599322394
2012,"wy","270-2012-0-341",2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA,15.8,-1.01073134651942,20.3,14.1,-0.529427177464986,-1.17614599322394
2012,"wy","270-2012-0-341",2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA,15.8,-1.01073134651942,20.4,14.1,-0.517787596408239,-1.17614599322394
2012,"wy","270-2012-0-341",2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA,15.8,-1.01073134651942,31.8,14.1,0.80912464406092,-1.17614599322394
2012,"wy","270-2012-0-341",2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA,15.8,-1.01073134651942,14.1,14.1,-1.2510812029833,-1.17614599322394
2012,"wy","270-2012-0-341",2013,1,1,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,120,40,54.55,101.6,15.8,-1.01073134651942,15.8,14.1,-1.0532083250186,-1.17614599322394
2012,"wy","270-2012-0-341",2014,1,2,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,150,82,68.18,208.28,15.8,-1.01073134651942,34.5,14.1,1.12339333259309,-1.17614599322394
2012,"wy","270-2012-0-341",2015,1,3,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,163,107.25,74.09,272.42,15.8,-1.01073134651942,22.1,14.1,-0.31991471844354,-1.17614599322394
2012,"wy","270-2012-0-341",2016,1,4,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,174,124.5,79.09,316.23,15.8,-1.01073134651942,29.1,14.1,0.494855955528751,-1.17614599322394
2012,"wy","270-2012-0-341",2017,1,5,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA,15.8,-1.01073134651942,20.2,14.1,-0.541066758521733,-1.17614599322394
2012,"wy","270-2012-0-341",2018,1,6,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,200,147,90.91,373.38,15.8,-1.01073134651942,24.61,14.1,-0.0277612339191902,-1.17614599322394
2012,"wy","270-2012-0-341",2019,1,7,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,203,146.625,92.27,372.43,15.8,-1.01073134651942,29.1,14.1,0.494855955528751,-1.17614599322394
2012,"wy","270-2012-0-341",2020,1,8,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,196,145.125,89.09,368.62,15.8,-1.01073134651942,12,14.1,-1.49551240517499,-1.17614599322394
2012,"wy","270-2012-0-341",2021,1,9,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,203,134.875,92.27,342.58,15.8,-1.01073134651942,23.1,14.1,-0.20351890787607,-1.17614599322394
2012,"wy","270-2012-0-341",2022,1,10,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,187,117.375,85,298.13,15.8,-1.01073134651942,19.4,14.1,-0.634183406975709,-1.17614599322394
2012,"wy","270-2012-0-342",2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA,15.8,-1.01073134651942,38.35,14.1,1.57151720327785,-1.17614599322394
2012,"wy","270-2012-0-342",2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA,15.8,-1.01073134651942,20.3,14.1,-0.529427177464986,-1.17614599322394
2012,"wy","270-2012-0-342",2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA,15.8,-1.01073134651942,20.4,14.1,-0.517787596408239,-1.17614599322394
2012,"wy","270-2012-0-342",2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA,15.8,-1.01073134651942,31.8,14.1,0.80912464406092,-1.17614599322394
2012,"wy","270-2012-0-342",2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA,15.8,-1.01073134651942,14.1,14.1,-1.2510812029833,-1.17614599322394
2012,"wy","270-2012-0-342",2013,1,1,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,106,62.375,48.18,158.43,15.8,-1.01073134651942,15.8,14.1,-1.0532083250186,-1.17614599322394
2012,"wy","270-2012-0-342",2014,1,2,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,129,110.5,58.64,280.67,15.8,-1.01073134651942,34.5,14.1,1.12339333259309,-1.17614599322394
2012,"wy","270-2012-0-342",2015,1,3,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,152,140.375,69.09,356.55,15.8,-1.01073134651942,22.1,14.1,-0.31991471844354,-1.17614599322394
2012,"wy","270-2012-0-342",2016,1,4,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,169,160.875,76.82,408.62,15.8,-1.01073134651942,29.1,14.1,0.494855955528751,-1.17614599322394
2012,"wy","270-2012-0-342",2017,1,5,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,197,175.125,89.55,444.82,15.8,-1.01073134651942,20.2,14.1,-0.541066758521733,-1.17614599322394
2012,"wy","270-2012-0-342",2018,1,6,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,177,185.125,80.45,470.22,15.8,-1.01073134651942,24.61,14.1,-0.0277612339191902,-1.17614599322394
2012,"wy","270-2012-0-342",2019,1,7,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,191,181.125,86.82,460.06,15.8,-1.01073134651942,29.1,14.1,0.494855955528751,-1.17614599322394
2012,"wy","270-2012-0-342",2020,1,8,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,184,200.5,83.64,509.27,15.8,-1.01073134651942,12,14.1,-1.49551240517499,-1.17614599322394
2012,"wy","270-2012-0-342",2021,1,9,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,188,184.5,85.45,468.63,15.8,-1.01073134651942,23.1,14.1,-0.20351890787607,-1.17614599322394
2012,"wy","270-2012-0-342",2022,2,10,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,183,189.75,83.18,481.97,15.8,-1.01073134651942,19.4,14.1,-0.634183406975709,-1.17614599322394
2012,"wy","270-2012-0-343",2008,0,NA,13.2,5.6,1,3,20.3,-0.46148321,-0.231624477,1.988253063,NA,NA,NA,NA,15.8,-1.01073134651942,38.35,14.1,1.57151720327785,-1.17614599322394
2012,"wy","270-2012-0-343",2009,0,NA,4.1,5.6,8.4,1.5,20.4,-0.447218924,-0.231624477,-0.838667801,NA,NA,NA,NA,15.8,-1.01073134651942,20.3,14.1,-0.529427177464986,-1.17614599322394
2012,"wy","270-2012-0-343",2010,0,NA,9.7,8.6,7.4,2.4,31.8,1.178909724,0.716406069,0.900975807,NA,NA,NA,NA,15.8,-1.01073134651942,20.4,14.1,-0.517787596408239,-1.17614599322394
2012,"wy","270-2012-0-343",2011,0,NA,2.5,1.5,5.7,0,14.1,-1.345868966,-1.527266224,-1.335708832,NA,NA,NA,NA,15.8,-1.01073134651942,31.8,14.1,0.80912464406092,-1.17614599322394
2012,"wy","270-2012-0-343",2012,0,NA,1.5,8.6,3.5,6,15.8,-1.103376098,0.716406069,-1.646359476,NA,NA,NA,NA,15.8,-1.01073134651942,14.1,14.1,-1.2510812029833,-1.17614599322394
2012,"wy","270-2012-0-343",2013,1,1,12,7.8,10,5,34.5,1.564045456,0.463597923,1.615472289,124,48.125,56.36,122.24,15.8,-1.01073134651942,15.8,14.1,-1.0532083250186,-1.17614599322394
2012,"wy","270-2012-0-343",2014,1,2,7.7,2.9,6.7,2.4,22.1,-0.204726055,-1.084851969,0.279674519,166,102.25,75.45,259.72,15.8,-1.01073134651942,34.5,14.1,1.12339333259309,-1.17614599322394
2012,"wy","270-2012-0-343",2015,1,3,4.4,12.4,5,0.3,29.1,0.793773991,1.917244761,-0.745472608,159,139.25,72.27,353.7,15.8,-1.01073134651942,22.1,14.1,-0.31991471844354,-1.17614599322394
2012,"wy","270-2012-0-343",2016,1,4,4.5,7.9,1.3,0,20.2,-0.475747497,0.495198941,-0.714407543,NA,NA,NA,NA,15.8,-1.01073134651942,29.1,14.1,0.494855955528751,-1.17614599322394
2012,"wy","270-2012-0-343",2017,1,5,5.6,4.6,10.81,0,24.61,0.153307533,-0.54763466,-0.372691834,NA,NA,NA,NA,15.8,-1.01073134651942,20.2,14.1,-0.541066758521733,-1.17614599322394
2012,"wy","270-2012-0-343",2018,0,6,4.8,2.3,17.7,0.9,29.1,0.793773991,-1.274458078,-0.62121235,NA,NA,NA,NA,15.8,-1.01073134651942,24.61,14.1,-0.0277612339191902,-1.17614599322394
2012,"wy","270-2012-0-343",2019,0,7,4.7,3.4,3,0.3,12,-1.64541898,-0.926846878,-0.652277414,NA,NA,NA,NA,15.8,-1.01073134651942,29.1,14.1,0.494855955528751,-1.17614599322394
2012,"wy","270-2012-0-343",2020,0,8,7.8,5.7,4.6,4.8,23.1,-0.062083192,-0.200023459,0.310739583,NA,NA,NA,NA,15.8,-1.01073134651942,12,14.1,-1.49551240517499,-1.17614599322394
2012,"wy","270-2012-0-343",2021,0,9,10.1,6.2,0.3,0,19.4,-0.589861788,-0.042018368,1.025236065,NA,NA,NA,NA,15.8,-1.01073134651942,23.1,14.1,-0.20351890787607,-1.17614599322394
2012,"wy","270-2012-0-343",2022,0,10,7,7.8,4.5,2.7,21.7,-0.261783201,0.463597923,0.062219068,NA,NA,NA,NA,15.8,-1.01073134651942,19.4,14.1,-0.634183406975709,-1.17614599322394
