p2.5,site
0.905350851,2
0.905379658,2
0.9054174,2
0.905465995,2
0.905520983,2
0.905544743,2
0.905586053,2
0.905600687,2
0.905603906,2
0.9056149,2
0.905651131,2
0.905687349,2
0.905723554,2
0.905759748,2
0.905795928,2
0.905818977,2
0.905841469,2
0.905863955,2
0.905886437,2
0.905908915,2
0.905931387,2
0.905953854,2
0.905976317,2
0.906003691,2
0.906031819,2
0.90605994,2
0.906088053,2
0.906116159,2
0.906137548,2
0.906133436,2
0.906154022,2
0.906176084,2
0.906198728,2
0.906221367,2
0.906254457,2
0.906281065,2
0.906300289,2
0.906319509,2
0.906338726,2
0.906357939,2
0.906380344,2
0.906410121,2
0.90643989,2
0.906458417,2
0.906499401,2
0.906529144,2
0.906558879,2
0.906588605,2
0.906618322,2
0.906648031,2
0.906675132,2
0.906676004,2
0.906653785,2
0.906664821,2
0.906686777,2
0.906708857,2
0.906730933,2
0.906753003,2
0.906775069,2
0.906797131,2
0.906819187,2
0.906841239,2
0.906863286,2
0.906885329,2
0.906907367,2
0.9069294,2
0.906951429,2
0.906973452,2
0.906995472,2
0.907017486,2
0.907039955,2
0.907063186,2
0.907085447,2
0.907106992,2
0.907129412,2
0.907152074,2
0.907194074,2
0.907239492,2
0.907283611,2
0.907302105,2
0.907306584,2
0.90732361,2
0.907367224,2
0.907373702,2
0.907380387,2
0.907387072,2
0.907394524,2
0.907416138,2
0.907437747,2
0.907459351,2
0.907480951,2
0.907502546,2
0.907524136,2
0.907517766,2
0.907506684,2
0.907495984,2
0.907496352,2
0.907521167,2
0.907545976,2
0.907571622,2
0.907600152,2
0.907626515,2
0.907644232,2
0.907668147,2
0.907692531,2
0.907717254,2
0.907741972,2
0.907766684,2
0.90779139,2
0.90781609,2
0.907840785,2
0.907865473,2
0.907890155,2
0.907914831,2
0.907939502,2
0.907964166,2
0.907988825,2
0.908013477,2
0.908038124,2
0.908062764,2
0.908087399,2
0.908112028,2
0.908136651,2
0.908161531,2
0.908195519,2
0.908242957,2
0.908270252,2
0.908292139,2
0.908314022,2
0.908335899,2
0.908333983,2
0.90835799,2
0.908382553,2
0.908407111,2
0.908431663,2
0.908462862,2
0.908489,2
0.908510894,2
0.908537341,2
0.908563851,2
0.908587762,2
0.908604473,2
0.908627291,2
0.908651634,2
0.908676005,2
0.908700371,2
0.90872473,2
0.908749084,2
0.908773432,2
0.908797774,2
0.90882211,2
0.90884644,2
0.908858612,2
0.90888695,2
0.908896046,2
0.908903066,2
0.908923339,2
0.908944643,2
0.908965942,2
0.908987236,2
0.909008596,2
0.909029966,2
0.909051331,2
0.909072692,2
0.909094157,2
0.90911567,2
0.909137178,2
0.909158681,2
0.90918018,2
0.909189577,2
0.909194851,2
0.909200124,2
0.909256753,2
0.909289515,2
0.909310672,2
0.909331967,2
0.909354098,2
0.909376224,2
0.909398345,2
0.909420461,2
0.909442572,2
0.90947301,2
0.909485769,2
0.909507028,2
0.909528282,2
0.909549531,2
0.909570776,2
0.909592016,2
0.909613252,2
0.909634484,2
0.909655711,2
0.90967744,2
0.909699325,2
0.909721205,2
0.909743081,2
0.909764951,2
0.909786817,2
0.909808678,2
0.909841932,2
0.909872328,2
0.909893449,2
0.909914565,2
0.909935677,2
0.909956784,2
0.909977886,2
0.909990176,2
0.910001728,2
0.910022672,2
0.910043611,2
0.910064545,2
0.910085475,2
0.910106401,2
0.910127322,2
0.910148239,2
0.910165736,2
0.91017699,2
0.910188243,2
0.910199494,2
0.910210743,2
0.910224682,2
0.910267775,2
0.910310849,2
0.910342317,2
0.910363417,2
0.910384513,2
0.910405604,2
0.910426958,2
0.910448535,2
0.910470107,2
0.910491674,2
0.910513237,2
0.910534795,2
0.910556348,2
0.910577896,2
0.91059944,2
0.910620979,2
0.910642514,2
0.910664044,2
0.910685569,2
0.910707089,2
0.910728605,2
0.910752843,2
0.910771199,2
0.910797423,2
0.910818348,2
0.910839269,2
0.910860185,2
0.910881097,2
0.910902004,2
0.910922907,2
0.910943806,2
0.9109647,2
0.910985589,2
0.911006474,2
0.911027355,2
0.734795017,3
0.735391571,3
0.735998118,3
0.736603771,3
0.737208532,3
0.737812398,3
0.738415368,3
0.739021551,3
0.739626959,3
0.740227012,3
0.740826167,3
0.741424423,3
0.742021778,3
0.742618233,3
0.743213785,3
0.74379533,3
0.744246209,3
0.744696566,3
0.745146402,3
0.745595715,3
0.746044505,3
0.746603572,3
0.747313374,3
0.748027883,3
0.748784477,3
0.74960048,3
0.750313248,3
0.750901435,3
0.751566189,3
0.75226692,3
0.752966322,3
0.753492339,3
0.753961096,3
0.754429251,3
0.754970836,3
0.755545792,3
0.756009515,3
0.75647008,3
0.756930395,3
0.757419179,3
0.758071495,3
0.758722613,3
0.759372531,3
0.759934862,3
0.760407098,3
0.760878696,3
0.761350769,3
0.761822351,3
0.762331596,3
0.762944491,3
0.763558673,3
0.764171871,3
0.764656778,3
0.765109601,3
0.765573161,3
0.766133674,3
0.766694249,3
0.767256892,3
0.767832888,3
0.768495525,3
0.768982433,3
0.769554903,3
0.770126916,3
0.770697932,3
0.771267951,3
0.771836972,3
0.772405733,3
0.772976125,3
0.773542674,3
0.774105738,3
0.774621231,3
0.775095476,3
0.775569714,3
0.776147921,3
0.776629037,3
0.777154608,3
0.777694187,3
0.778235231,3
0.778778352,3
0.779384182,3
0.780062138,3
0.780710381,3
0.781229199,3
0.781747131,3
0.78226418,3
0.782780344,3
0.783295623,3
0.783810018,3
0.784323527,3
0.784836152,3
0.78532025,3
0.785754068,3
0.786233197,3
0.786756192,3
0.787278253,3
0.78779938,3
0.788320657,3
0.788842855,3
0.789289491,3
0.78971095,3
0.790138035,3
0.79070989,3
0.791280875,3
0.791741209,3
0.792351162,3
0.792815919,3
0.793349686,3
0.793884675,3
0.794404658,3
0.794952718,3
0.795392344,3
0.795882401,3
0.796375398,3
0.796867508,3
0.797359481,3
0.797891796,3
0.798423066,3
0.798953291,3
0.799482471,3
0.800010608,3
0.800537699,3
0.800941002,3
0.801275928,3
0.80172706,3
0.80221022,3
0.80269076,3
0.803168087,3
0.803647447,3
0.804125924,3
0.804575379,3
0.805070801,3
0.805535748,3
0.805987805,3
0.806365498,3
0.80674759,3
0.807218377,3
0.807714358,3
0.808210769,3
0.808707687,3
0.809147872,3
0.809612977,3
0.810093231,3
0.810437464,3
0.810784321,3
0.811150263,3
0.811676411,3
0.811954915,3
0.812509197,3
0.812940296,3
0.813307085,3
0.813672668,3
0.814037233,3
0.814465369,3
0.814853731,3
0.815243875,3
0.815646471,3
0.816113197,3
0.816496207,3
0.816840933,3
0.817185156,3
0.817560917,3
0.817954825,3
0.818360644,3
0.818765759,3
0.819170171,3
0.819573879,3
0.819976883,3
0.82038136,3
0.820730813,3
0.82105345,3
0.82137631,3
0.821749,3
0.822126352,3
0.822637245,3
0.823175643,3
0.82356611,3
0.823722853,3
0.823999972,3
0.824374652,3
0.824801806,3
0.82529616,3
0.825790694,3
0.826285135,3
0.826726557,3
0.827119237,3
0.827511213,3
0.827902484,3
0.828292239,3
0.828684333,3
0.829212456,3
0.829541737,3
0.829838977,3
0.830226383,3
0.83069994,3
0.830994991,3
0.831375773,3
0.831755869,3
0.83213528,3
0.832514007,3
0.832656707,3
0.833118736,3
0.833352124,3
0.833630195,3
0.834034766,3
0.834438544,3
0.834812471,3
0.834971024,3
0.83512945,3
0.835287748,3
0.835660645,3
0.836214255,3
0.83676636,3
0.837189599,3
0.837375995,3
0.837562925,3
0.837928432,3
0.838380547,3
0.838877909,3
0.839306501,3
0.839632681,3
0.83982268,3
0.84030137,3
0.840472426,3
0.840696514,3
0.841057955,3
0.841421383,3
0.841709226,3
0.842011407,3
0.84241825,3
0.842607456,3
0.842934141,3
0.843274367,3
0.843617862,3
0.843995492,3
0.844305121,3
0.844786858,3
0.844982254,3
0.845309556,3
0.845615873,3
0.845935059,3
0.846222116,3
0.846467487,3
0.846714075,3
0.846958489,3
0.847278302,3
0.847674098,3
0.848069051,3
0.848463163,3
0.848856434,3
0.849248865,3
0.849591497,3
0.849724165,3
0.849913268,3
0.850237543,3
0.850565863,3
0.850753508,3
0.851008359,3
0.851245506,3
0.85144577,3
0.851649182,3
0.851939253,3
0.852277462,3
0.852525244,3
0.852906112,3
0.853233449,3
0.853610014,3
0.853977018,3
0.854289747,3
0.854649495,3
0.854913,3
0.855176108,3
0.85543882,3
0.855701135,3
0.855955978,3
0.856168056,3
0.856485708,3
0.856817152,3
0.857205802,3
0.857549552,3
0.857846242,3
0.858104661,3
0.858455586,3
0.858717482,3
0.858979352,3
0.859286309,3
0.859495633,3
0.859755714,3
0.860014464,3
0.860191948,3
0.860495853,3
0.860709154,3
0.861005979,3
0.861171674,3
0.861338133,3
0.861504818,3
0.861741157,3
0.861890909,3
0.862033998,3
0.862167917,3
0.862346662,3
0.862573241,3
0.862757169,3
0.862985598,3
0.86324236,3
0.863536566,3
0.863755774,3
0.863965238,3
0.864203363,3
0.86436201,3
0.864683573,3
0.864921089,3
0.865161861,3
0.86540227,3
0.865642317,3
0.865882001,3
0.866121324,3
0.866394246,3
0.866594925,3
0.866869561,3
0.867169683,3
0.86736428,3
0.867642051,3
0.867919402,3
0.868148177,3
0.868260298,3
0.868480332,3
0.868714955,3
0.868948851,3
0.869298971,3
0.869677346,3
0.869885602,3
0.87001397,3
0.870142228,3
0.870344078,3
0.870554856,3
0.870800015,3
0.87102905,3
0.871140476,3
0.871293371,3
0.871576937,3
0.871805434,3
0.871947024,3
0.872088479,3
0.872235824,3
0.872490042,3
0.872743662,3
0.872997273,3
0.873124422,3
0.873314082,3
0.873580002,3
0.873738491,3
0.873898735,3
0.874058804,3
0.874273339,3
0.874516194,3
0.874717788,3
0.874904656,3
0.875051345,3
0.875276071,3
0.875452845,3
0.875555203,3
0.875657489,3
0.875849156,3
0.875961667,3
0.876074091,3
0.876224364,3
0.876443171,3
0.876607257,3
0.876873663,3
0.87710049,3
0.87732208,3
0.877497958,3
0.877705828,3
0.877910635,3
0.878175463,3
0.878410682,3
0.87860765,3
0.878789374,3
0.878970863,3
0.879152116,3
0.879342661,3
0.879578751,3
0.879725203,3
0.879955344,3
0.880061854,3
0.880272261,3
0.880482348,3
0.880580933,3
0.880756627,3
0.880932298,3
0.880997941,3
0.881200672,3
0.881391435,3
0.881426231,3
0.881466605,3
0.881568077,3
0.881844765,3
0.881921147,3
0.882130464,3
0.882402681,3
0.882563696,3
0.882599189,3
0.882635419,3
0.88265557,3
0.882628299,3
0.882755814,3
0.882899823,3
0.883107324,3
0.883303695,3
0.883417673,3
0.883540987,3
0.883666038,3
0.883704755,3
0.883741089,3
0.883837571,3
0.884015113,3
0.884231763,3
0.884397767,3
0.884563564,3
0.884729154,3
0.884894537,3
0.885059714,3
0.885140028,3
0.885265938,3
0.885394896,3
0.885473086,3
0.885489753,3
0.885501195,3
0.885585255,3
0.885750752,3
0.885878705,3
0.886020283,3
0.886187792,3
0.886344185,3
0.886430769,3
0.886487045,3
0.886679025,3
0.886783971,3
0.886888831,3
0.886994229,3
0.887102172,3
0.887210024,3
0.887317785,3
0.887459861,3
0.887529538,3
0.88763386,3
0.887740206,3
0.887922552,3
0.888106002,3
0.888165722,3
0.888225414,3
0.888285078,3
0.888370905,3
0.888474578,3
0.888578166,3
0.88868167,3
0.888786221,3
0.88889223,3
0.888998944,3
0.889179759,3
0.88937374,3
0.889567421,3
0.889573547,3
0.8895581,3
0.8896604,3
0.889727316,3
0.889829129,3
0.889932117,3
0.890037322,3
0.890141566,3
0.890242842,3
0.890344035,3
0.890445145,3
0.890546171,3
0.890647114,3
0.890747975,3
0.890848752,3
0.89088501,3
0.89089825,3
0.890913631,3
0.890929592,3
0.890945546,3
0.890961495,3
0.891019426,3
0.891005734,3
0.891116628,3
0.891227594,3
0.891338458,3
0.891410495,3
0.891423255,3
0.89141596,3
0.891408661,3
0.891456914,3
0.891577312,3
0.891697328,3
0.891815512,3
0.891934751,3
0.892055113,3
0.892148842,3
0.892292662,3
0.892410495,3
0.892529704,3
0.892648798,3
0.892695969,3
0.892747634,3
0.892871927,3
0.892981795,3
0.893112315,3
0.893237781,3
0.893359427,3
0.893480951,3
0.893562653,3
0.893608653,3
0.893654635,3
0.893700599,3
0.893746546,3
0.893792476,3
0.893839471,3
0.893887083,3
0.894015637,3
0.894148807,3
0.894249467,3
0.894336337,3
0.894428477,3
0.894448114,3
0.894468072,3
0.894489541,3
0.894511006,3
0.894532467,3
0.894553923,3
0.894575376,3
0.894630597,3
0.894695413,3
0.894760192,3
0.894824936,3
0.894889645,3
0.894954404,3
0.895019661,3
0.895084881,3
0.895121882,3
0.895107616,3
0.895162831,3
0.895294422,3
0.895417707,3
0.895485495,3
0.895616824,3
0.895770377,3
0.895925266,3
0.896073653,3
0.896203926,3
0.896303093,3
0.896330331,3
0.896423397,3
0.896556381,3
0.896689211,3
0.896821887,3
0.89695441,3
0.89706192,3
0.897057845,3
0.89705377,3
0.897049694,3
0.897046089,3
0.897043025,3
0.89703996,3
0.897036893,3
0.897033826,3
0.897030757,3
0.897028353,3
0.897103177,3
0.897197289,3
0.897268683,3
0.897317145,3
0.897417751,3
0.897519046,3
0.897584223,3
0.897606688,3
0.897629148,3
0.897651604,3
0.897691827,3
0.897755015,3
0.897818167,3
0.897881285,3
0.897944368,3
0.898007415,3
0.898070428,3
0.898133406,3
0.898196349,3
0.898259257,3
0.89832213,3
0.898385713,3
0.898450005,3
0.898515395,3
0.898580747,3
0.898646061,3
0.898711336,3
0.898776574,3
0.898841773,3
0.898906934,3
0.899023332,3
0.899146866,3
0.899270266,3
0.89939353,3
0.899477003,3
0.899523328,3
0.899569633,3
0.899658831,3
0.899789451,3
0.899919918,3
0.900050232,3
0.900136237,3
0.900091125,3
0.900045993,3
0.900000842,3
0.899966372,3
0.900009876,3
0.900054242,3
0.900108866,3
0.900148146,3
0.900218709,3
0.900296064,3
0.900358394,3
0.900420689,3
0.900482949,3
0.900545972,3
0.900610214,3
0.900687934,3
0.900811877,3
0.900935682,3
0.901059348,3
0.901182876,3
0.901306265,3
0.901389161,3
0.901427628,3
0.901466081,3
0.90150452,3
0.901542946,3
0.901581359,3
0.901619758,3
0.901658143,3
0.901696515,3
0.901734874,3
0.901773219,3
0.901811551,3
0.901849869,3
0.901888174,3
0.901926465,3
0.90198112,3
0.902048162,3
0.902117521,3
0.902196032,3
0.902312741,3
0.902429324,3
0.902545783,3
0.902582389,3
0.902581599,3
0.902602897,3
0.902670817,3
0.902738772,3
0.902733625,3
0.902814411,3
0.902895423,3
0.902976375,3
0.903057267,3
0.903138098,3
0.903218869,3
0.903289937,3
0.903358511,3
0.903427041,3
0.903495527,3
0.903563971,3
0.903632371,3
0.903700727,3
0.90376904,3
0.90383731,3
0.903905537,3
0.90397372,3
0.90400769,3
0.90403612,3
0.904064543,3
0.904092957,3
0.904121364,3
0.904149764,3
0.904206568,3
0.904246606,3
0.904306975,3
0.904376637,3
0.904464435,3
0.904494475,3
0.904548849,3
0.904642375,3
0.904773424,3
0.904889051,3
0.904921879,3
0.904954696,3
0.904987503,3
0.905020299,3
0.905053085,3
0.905091796,3
0.905150116,3
0.905179391,3
0.905208658,3
0.905237918,3
0.905267169,3
0.905296412,3
0.905379887,3
0.905483969,3
0.905588163,3
0.905639184,3
0.905648352,3
0.905686986,3
0.905782785,3
0.905878495,3
0.905974116,3
0.906040681,3
0.906101385,3
0.906162054,3
0.906222688,3
0.906283285,3
0.906343847,3
0.906404374,3
0.906464865,3
0.906535669,3
0.90663906,3
0.906742347,3
0.906845531,3
0.906948613,3
0.907015309,3
0.907070913,3
0.907126487,3
0.907182032,3
0.907237547,3
0.907293179,3
0.907349196,3
0.907405181,3
0.907461136,3
0.907517061,3
0.907572955,3
0.907628818,3
0.907690538,3
0.907770835,3
0.907851069,3
0.907931241,3
0.908011349,3
0.908091395,3
0.908171378,3
0.908251298,3
0.908309066,3
0.908353315,3
0.90838753,3
0.908414835,3
0.908442133,3
0.908469423,3
0.908496706,3
0.908523981,3
0.908563165,3
0.908617147,3
0.908671101,3
0.908725218,3
0.908779903,3
0.908834558,3
0.908889184,3
0.90894378,3
0.908998347,3
0.909010164,3
0.909043438,3
0.909060527,3
0.909073979,3
0.909087429,3
0.909100878,3
0.909114325,3
0.909127769,3
0.909141212,3
0.909154654,3
0.909168396,3
0.909182416,3
0.909196434,3
0.909210449,3
0.909224463,3
0.909238475,3
0.909252484,3
0.909266492,3
0.909280498,3
0.909294501,3
0.909318029,3
0.909344069,3
0.909370102,3
0.909396128,3
0.909422147,3
0.90944816,3
0.909474166,3
0.909500165,3
0.909526157,3
0.909552142,3
0.909578121,3
0.909604093,3
0.909630058,3
0.909658252,3
0.909686489,3
0.909783637,3
0.909886541,3
0.909989337,3
0.910093306,3
0.910197543,3
0.910301671,3
0.910405691,3
0.910509601,3
0.910613403,3
0.910710209,3
0.910723043,3
0.910735874,3
0.910748701,3
0.910763348,3
0.910852916,3
0.910942401,3
0.911031803,3
0.911121123,3
0.911210361,3
0.911299515,3
0.911388588,3
0.911458839,3
0.91150065,3
0.911542443,3
0.911584219,3
0.911608316,3
0.911630488,3
0.911652949,3
0.911675404,3
0.911697853,3
0.911720297,3
0.911742735,3
0.911765167,3
0.911787594,3
0.911810015,3
0.911832431,3
0.911854841,3
0.911877245,3
0.911899644,3
0.911922037,3
0.911944424,3
0.911966806,3
0.911999294,3
0.912063691,3
0.912128045,3
0.912192356,3
0.912256624,3
0.912320849,3
0.912385031,3
0.91244917,3
0.912513266,3
0.912577319,3
0.912641329,3
0.912686005,3
0.912692971,3
0.912700347,3
0.912709009,3
0.912717669,3
0.912726326,3
0.91273498,3
0.912743633,3
0.912812963,3
0.912899493,3
0.912986343,3
0.913074172,3
0.913158953,3
0.913191498,3
0.913224032,3
0.913256555,3
0.913289067,3
0.913321567,3
0.913354223,3
0.91338691,3
0.913449757,3
0.913522363,3
0.913594914,3
0.91366741,3
0.91373985,3
0.913812236,3
0.913884566,3
0.913954829,3
0.91399692,3
0.914038992,3
0.914081045,3
0.914133387,3
0.914196813,3
0.914260197,3
0.914323538,3
0.914386837,3
0.914450246,3
0.914514381,3
0.914578472,3
0.914615096,3
0.914647946,3
0.914724265,3
0.91480052,3
0.914876712,3
0.914952842,3
0.915017489,3
0.915080321,3
0.915143111,3
0.915205858,3
0.915268564,3
0.915331227,3
0.915393848,3
0.915456427,3
0.915518963,3
0.915581458,3
0.91564391,3
0.915706321,3
0.915768944,3
0.915831811,3
0.915894636,3
0.915957419,3
0.916020158,3
0.916082856,3
0.91614551,3
0.916169629,3
0.916188018,3
0.916206402,3
0.916224783,3
0.916243159,3
0.916261531,3
0.916279899,3
0.916298262,3
0.916316622,3
0.916334977,3
0.916353328,3
0.916371675,3
0.916390018,3
0.916448547,3
0.916509232,3
0.916569876,3
0.91663048,3
0.916691042,3
0.916751565,3
0.916812047,3
0.916872488,3
0.916932889,3
0.91699325,3
0.91705357,3
0.917113849,3
0.917174089,3
0.917234288,3
0.917294446,3
0.917354565,3
0.917414643,3
0.91747468,3
0.917535245,3
0.917596178,3
0.91761837,3
0.917633312,3
0.917648251,3
0.917663187,3
0.91767812,3
0.917693049,3
0.917707975,3
0.917722898,3
0.917737818,3
0.917752735,3
0.917767648,3
0.917782558,3
0.917797465,3
0.917812368,3
0.917827269,3
0.917865409,3
0.917930568,3
0.917995679,3
0.918060742,3
0.918125757,3
0.918190725,3
0.918226565,3
0.918239237,3
0.918251906,3
0.918264573,3
0.918277239,3
0.918289903,3
0.918302565,3
0.918315226,3
0.918327884,3
0.918340541,3
0.918353239,3
0.918366547,3
0.918379852,3
0.918393156,3
0.918406457,3
0.918419756,3
0.918433053,3
0.918446348,3
0.918459641,3
0.918472931,3
0.91848622,3
0.918499506,3
0.91853507,3
0.918573909,3
0.918612731,3
0.918651536,3
0.918690324,3
0.918729095,3
0.918767849,3
0.918806586,3
0.918845306,3
