animal_id,birth_year,age,status,cap_year
270-2013-1-231,2013,5.5,Captured,2018
270-2013-1-231,2013,6.5,Alive-Cuddy,2019
270-2013-1-231,2013,7.5,Captured,2020
270-2013-1-231,2021,8.5,Captured,2021
270-2013-1-232,2013,0.5,Captured,2013
270-2013-1-234,2013,0.5,Captured,2013
270-2013-1-234,2013,1.5,Captured,2014
270-2013-1-234,2013,2.5,Captured,2015
270-2013-1-234,2013,3.5,Captured,2016
270-2013-1-238,2013,0.5,Captured,2013
270-2013-1-238,2013,1.5,Captured,2014
270-2013-1-238,2013,2.5,Captured,2015
270-2013-1-238,2013,3.5,Alive-Cuddy,2016
270-2013-1-238,2013,4.5,Captured,2017
270-2013-1-238,2013,5.5,Alive-Cuddy,2018
270-2013-1-238,2013,6.5,Alive-Cuddy,2019
270-2013-1-238,2013,7.5,Captured,2020
270-2013-1-239,2013,0.5,Captured,2013
270-2013-1-239,2013,1.5,Captured,2014
270-2013-1-239,2013,2.5,Captured,2015
270-2013-1-239,2013,3.5,Captured,2016
270-2013-1-239,2013,4.5,Alive-Cuddy,2017
270-2013-1-239,2013,5.5,Captured,2018
270-2013-1-239,2013,6.5,Captured,2019
270-2013-1-239,2013,7.5,Captured,2020
270-2013-1-239,2021,8.5,Captured,2021
270-2013-1-239,2013,9.5,Captured,2022
270-2013-1-242,2013,0.5,Captured,2013
270-2013-1-246,2013,0.5,Captured,2013
270-2013-1-246,2013,1.5,Captured,2014
270-2013-1-246,2013,2.5,Captured,2015
270-2013-1-246,2013,3.5,Captured,2016
270-2013-1-246,2013,4.5,Captured,2017
270-2013-1-249,2013,0.5,Captured,2013
270-2013-1-252,2013,0.5,Captured,2013
270-2013-1-252,2013,1.5,Alive-Cuddy,2014
270-2013-1-252,2013,2.5,Captured,2015
270-2013-1-252,2013,3.5,Captured,2016
270-2013-1-252,2013,4.5,Captured,2017
270-2013-1-252,2013,5.5,Alive-Cuddy,2018
270-2013-1-252,2013,6.5,Captured,2019
270-2013-1-252,2013,7.5,Alive-Cuddy,2020
270-2013-1-252,2021,8.5,Captured,2021
270-2013-1-252,2013,9.5,Alive-Cuddy,2022
270-2013-1-254,2013,0.5,Captured,2013
270-2013-1-254,2013,1.5,Captured,2014
270-2013-1-254,2013,2.5,Alive-Cuddy,2015
270-2013-1-256,2013,0.5,Captured,2013
270-2013-1-256,2013,1.5,Captured,2014
270-2013-1-256,2013,2.5,Captured,2015
270-2013-1-256,2013,3.5,Captured,2016
270-2013-1-256,2013,4.5,Alive-Cuddy,2017
270-2013-1-256,2013,5.5,Captured,2018
270-2013-1-256,2013,6.5,Alive-Cuddy,2019
270-2013-1-256,2013,7.5,Alive-Cuddy,2020
270-2013-1-256,2021,8.5,Captured,2021
270-2013-1-256,2013,9.5,Captured,2022
270-2013-1-257,2013,0.5,Captured,2013
270-2014-0-441,2014,0.5,Captured,2014
270-2014-0-441,2014,1.5,Harvested,2015
270-2014-0-442,2014,0.5,Captured,2014
270-2014-0-443,2014,0.5,Captured,2014
270-2014-0-443,2014,1.5,Captured,2015
270-2014-0-443,2014,2.5,Alive-Cuddy,2016
270-2014-0-443,2014,3.5,Captured,2017
270-2014-0-443,2014,4.5,Captured,2018
270-2014-0-443,2014,5.5,Captured,2019
270-2014-0-443,2014,6.5,Nat Mortality,2020
270-2014-0-444,2014,0.5,Captured,2014
270-2014-0-444,2014,1.5,Captured,2015
270-2014-0-444,2014,2.5,Captured,2016
270-2014-0-444,2014,3.5,Captured,2017
270-2014-0-444,2014,4.5,Captured,2018
270-2014-0-444,2014,5.5,Captured,2019
270-2014-0-444,2014,6.5,Captured,2020
270-2014-0-444,2021,7.5,Captured,2021
270-2014-0-444,2014,8.5,Captured,2022
270-2014-0-445,2014,0.5,Captured,2014
270-2014-0-446,2014,0.5,Captured,2014
270-2014-0-446,2014,1.5,Captured,2015
270-2014-0-446,2014,2.5,Captured,2016
270-2014-0-446,2014,3.5,Captured,2017
270-2014-0-446,2014,4.5,Captured,2018
270-2014-0-446,2014,5.5,Captured,2019
270-2014-0-446,2014,6.5,Captured,2020
270-2014-0-446,2014,7.5,Nat Mortality,2021
270-2014-0-447,2014,0.5,Captured,2014
270-2014-0-447,2014,1.5,Captured,2015
270-2014-0-447,2014,2.5,Captured,2016
270-2014-0-447,2014,3.5,Captured,2017
270-2014-0-447,2014,4.5,Captured,2018
270-2014-0-447,2014,5.5,Captured,2019
270-2014-0-448,2014,0.5,Captured,2014
270-2014-0-448,2014,1.5,Captured,2015
270-2014-0-448,2014,2.5,Captured,2016
270-2014-0-448,2014,3.5,Captured,2017
270-2014-0-448,2014,5.5,Alive-Cuddy,2019
270-2014-0-449,2014,0.5,Captured,2014
270-2014-0-449,2014,1.5,Captured,2015
270-2014-0-449,2014,2.5,Captured,2016
270-2014-0-449,2014,3.5,Captured,2017
270-2014-0-449,2014,4.5,Captured,2018
270-2014-0-449,2014,5.5,Alive-Cuddy,2019
270-2014-0-449,2014,6.5,Alive-Cuddy,2020
270-2014-0-449,2021,7.5,Captured,2021
270-2014-0-449,2014,8.5,Alive-Cuddy,2022
270-2014-0-450,2014,0.5,Captured,2014
270-2014-0-450,2014,1.5,Alive-Cuddy,2015
270-2014-0-450,2014,2.5,Captured,2016
270-2014-0-450,2014,3.5,Captured,2017
270-2014-0-450,2014,4.5,Captured,2018
270-2014-0-450,2014,5.5,Captured,2019
270-2014-0-450,2014,6.5,Captured,2020
270-2014-0-450,2021,7.5,Captured,2021
270-2014-0-450,2014,8.5,Captured,2022
270-2014-0-451,2014,0.5,Captured,2014
270-2014-0-451,2014,1.5,Captured,2015
270-2014-0-451,2014,2.5,Captured,2016
270-2014-0-451,2014,3.5,Captured,2017
270-2014-0-451,2014,4.5,Captured,2018
270-2014-0-451,2014,5.5,Alive-Cuddy,2019
270-2014-0-451,2014,6.5,Captured,2020
270-2014-0-451,2021,7.5,Captured,2021
270-2014-0-451,2014,8.5,Captured,2022
270-2014-0-452,2014,0.5,Captured,2014
270-2014-0-452,2014,1.5,Alive-Cuddy,2015
270-2014-0-452,2014,2.5,Captured,2016
270-2014-0-452,2014,3.5,Captured,2017
270-2014-0-452,2014,4.5,Captured,2018
270-2014-0-452,2014,5.5,Captured,2019
270-2014-0-452,2014,6.5,Captured,2020
270-2014-0-452,2021,7.5,Captured,2021
270-2014-0-452,2014,8.5,Captured,2022
270-2014-0-453,2014,0.5,Captured,2014
270-2014-0-453,2014,1.5,Captured,2015
270-2014-0-453,2014,3.5,Captured,2017
270-2014-0-453,2014,4.5,Captured,2018
270-2014-0-453,2014,5.5,Captured,2019
270-2014-0-453,2014,6.5,Captured,2020
270-2014-0-453,2021,7.5,Captured,2021
270-2014-0-453,2014,8.5,Captured,2022
270-2014-0-454,2014,0.5,Captured,2014
270-2014-0-454,2014,1.5,Captured,2015
270-2014-0-454,2014,2.5,Captured,2016
270-2014-0-454,2014,3.5,Captured,2017
270-2014-0-454,2014,4.5,Captured,2018
270-2014-0-454,2014,5.5,Captured,2019
270-2014-0-454,2014,6.5,Nat Mortality,2020
270-2014-0-455,2014,0.5,Captured,2014
270-2014-0-455,2014,1.5,Captured,2015
270-2014-0-455,2014,2.5,Captured,2016
270-2014-0-455,2014,3.5,Captured,2017
270-2014-0-455,2014,4.5,Captured,2018
270-2014-0-455,2014,5.5,Captured,2019
270-2014-0-455,2014,6.5,Captured,2020
270-2014-0-455,2021,7.5,Captured,2021
270-2014-0-455,2014,8.5,Harvested,2022
270-2014-1-402,2014,0.5,Captured,2014
270-2014-1-403,2014,0.5,Captured,2014
270-2014-1-403,2014,1.5,Captured,2015
270-2014-1-403,2014,2.5,Captured,2016
270-2014-1-403,2014,3.5,Captured,2017
270-2014-1-403,2014,4.5,Captured,2018
270-2014-1-403,2014,5.5,Captured,2019
270-2014-1-403,2014,6.5,Captured,2020
270-2014-1-403,2021,7.5,Captured,2021
270-2014-1-403,2014,8.5,Captured,2022
270-2014-1-406,2014,0.5,Captured,2014
270-2014-1-407,2014,0.5,Captured,2014
270-2014-1-407,2014,1.5,Captured,2015
270-2014-1-407,2014,2.5,Captured,2016
270-2014-1-407,2014,3.5,Captured,2017
270-2014-1-407,2014,4.5,Captured,2018
270-2014-1-407,2014,5.5,Captured,2019
270-2014-1-407,2014,6.5,Captured,2020
270-2014-1-407,2021,7.5,Captured,2021
270-2014-1-407,2014,8.5,Captured,2022
270-2014-1-410,2014,0.5,Captured,2014
270-2014-1-410,2014,1.5,Alive-Cuddy,2015
270-2014-1-410,2014,2.5,Captured,2016
270-2014-1-410,2014,3.5,Captured,2017
270-2014-1-410,2014,4.5,Captured,2018
270-2014-1-410,2014,5.5,Captured,2019
270-2014-1-410,2014,6.5,Captured,2020
270-2014-1-410,2021,7.5,Captured,2021
270-2014-1-410,2014,8.5,Nat Mortality,2022
270-2014-1-411,2014,0.5,Captured,2014
270-2014-1-411,2014,1.5,Captured,2015
270-2014-1-411,2014,2.5,Captured,2016
270-2014-1-411,2014,3.5,Captured,2017
270-2014-1-411,2014,4.5,Captured,2018
270-2014-1-411,2014,5.5,Captured,2019
270-2014-1-411,2014,6.5,Captured,2020
270-2014-1-411,2021,7.5,Captured,2021
270-2014-1-411,2014,8.5,Captured,2022
270-2014-1-412,2014,0.5,Captured,2014
270-2014-1-413,2014,0.5,Captured,2014
270-2014-1-414,2014,0.5,Captured,2014
270-2014-1-414,2014,1.5,Alive-Cuddy,2015
270-2014-1-414,2014,2.5,Captured,2016
270-2014-1-414,2014,3.5,Captured,2017
270-2014-1-414,2014,4.5,Captured,2018
270-2014-1-414,2014,5.5,Captured,2019
270-2014-1-414,2014,6.5,Captured,2020
270-2014-1-414,2021,7.5,Captured,2021
270-2014-1-414,2014,8.5,Captured,2022
270-2014-1-416,2014,0.5,Captured,2014
270-2014-1-416,2014,1.5,Harvested,2015
270-2014-1-418,2014,0.5,Captured,2014
270-2014-1-421,2014,0.5,Captured,2014
270-2014-1-422,2014,0.5,Captured,2014
270-2014-1-422,2014,1.5,Alive-Cuddy,2015
270-2014-1-422,2014,2.5,Captured,2016
270-2014-1-422,2014,3.5,Captured,2017
270-2014-1-422,2014,4.5,Captured,2018
270-2014-1-422,2014,5.5,Captured,2019
270-2014-1-422,2014,6.5,Captured,2020
270-2014-1-422,2021,7.5,Captured,2021
270-2014-1-422,2014,8.5,Captured,2022
270-2014-1-423,2014,0.5,Captured,2014
270-2014-1-423,2014,1.5,Alive-Cuddy,2015
270-2014-1-423,2014,2.5,Alive-Cuddy,2016
270-2014-1-428,2014,0.5,Captured,2014
270-2014-1-428,2014,1.5,Alive-Cuddy,2015
270-2014-1-428,2014,2.5,Captured,2016
270-2014-1-428,2014,3.5,Captured,2017
270-2014-1-428,2014,4.5,Captured,2018
270-2014-1-429,2014,0.5,Captured,2014
270-2014-1-434,2014,0.5,Captured,2014
270-2014-1-434,2014,1.5,Alive-Cuddy,2015
270-2014-1-434,2014,2.5,Captured,2016
270-2014-1-434,2014,3.5,Captured,2017
270-2014-1-434,2014,4.5,Captured,2018
270-2014-1-434,2014,5.5,Alive-Cuddy,2019
270-2014-1-438,2014,0.5,Captured,2014
270-2014-1-438,2014,1.5,Captured,2015
270-2014-1-438,2014,2.5,Captured,2016
270-2014-1-438,2014,3.5,Captured,2017
270-2014-1-438,2014,4.5,Captured,2018
270-2014-1-438,2014,5.5,Captured,2019
270-2014-1-438,2014,6.5,Captured,2020
270-2014-1-439,2014,0.5,Captured,2014
270-2014-1-439,2014,1.5,Alive-Cuddy,2015
270-2014-1-440,2014,0.5,Captured,2014
270-2014-1-440,2014,1.5,Alive-Cuddy,2015
270-2014-1-440,2014,2.5,Captured,2016
270-2014-1-440,2014,3.5,Captured,2017
270-2015-0-547,2015,0.5,Captured,2015
270-2015-0-547,2015,1.5,Alive-Cuddy,2016
270-2015-0-547,2015,2.5,Captured,2017
270-2015-0-547,2015,3.5,Captured,2018
270-2015-0-547,2015,4.5,Captured,2019
270-2015-0-547,2015,5.5,Alive-Cuddy,2020
270-2015-0-548,2015,0.5,Captured,2015
270-2015-0-548,2015,1.5,Alive-Cuddy,2016
270-2015-0-549,2015,0.5,Captured,2015
270-2015-0-549,2015,1.5,Captured,2016
270-2015-0-549,2015,2.5,Captured,2017
270-2015-0-549,2015,3.5,Captured,2018
270-2015-0-549,2015,4.5,Captured,2019
270-2015-0-549,2015,5.5,Captured,2020
270-2015-0-549,2015,6.5,Alive-Cuddy,2021
270-2015-0-549,2015,7.5,Captured,2022
270-2015-0-550,2015,0.5,Captured,2015
270-2015-0-551,2015,0.5,Captured,2015
270-2015-0-551,2015,1.5,Captured,2016
270-2015-0-551,2015,2.5,Captured,2017
270-2015-0-551,2015,3.5,Captured,2018
270-2015-0-551,2015,4.5,Captured,2019
270-2015-0-551,2015,5.5,Captured,2020
270-2015-0-551,2015,6.5,Alive-Cuddy,2021
270-2015-0-551,2015,7.5,Captured,2022
270-2015-0-552,2015,0.5,Captured,2015
270-2015-0-552,2015,1.5,Alive-Cuddy,2016
270-2015-0-552,2015,2.5,Captured,2017
270-2015-0-552,2015,3.5,Captured,2018
270-2015-0-552,2015,4.5,Alive-Cuddy,2019
270-2015-0-552,2015,5.5,Captured,2020
270-2015-0-552,2021,6.5,Captured,2021
270-2015-0-552,2015,7.5,Captured,2022
270-2015-0-553,2015,0.5,Captured,2015
270-2015-0-553,2015,1.5,Captured,2016
270-2015-0-553,2015,2.5,Captured,2017
270-2015-0-553,2015,3.5,Captured,2018
270-2015-0-553,2015,4.5,Captured,2019
270-2015-0-553,2015,5.5,Captured,2020
270-2015-0-553,2021,6.5,Captured,2021
270-2015-0-553,2015,7.5,Captured,2022
270-2015-0-554,2015,0.5,Captured,2015
270-2015-0-555,2015,0.5,Captured,2015
270-2015-0-555,2015,1.5,Captured,2016
270-2015-0-555,2015,2.5,Captured,2017
270-2015-0-555,2015,3.5,Captured,2018
270-2015-0-555,2015,4.5,Captured,2019
270-2015-0-555,2015,5.5,Captured,2020
270-2015-0-556,2015,0.5,Captured,2015
270-2015-0-557,2015,0.5,Captured,2015
270-2015-0-557,2015,1.5,Captured,2016
270-2015-0-557,2015,2.5,Captured,2017
270-2015-0-557,2015,3.5,Captured,2018
270-2015-0-557,2015,4.5,Captured,2019
270-2015-0-557,2015,5.5,Captured,2020
270-2015-0-557,2021,6.5,Captured,2021
270-2015-0-557,2015,7.5,Captured,2022
270-2015-0-558,2015,0.5,Captured,2015
270-2015-0-558,2015,1.5,Alive-Cuddy,2016
270-2015-0-558,2015,2.5,Captured,2017
270-2015-0-558,2015,3.5,Captured,2018
270-2015-0-558,2015,4.5,Alive-Cuddy,2019
270-2015-0-558,2015,5.5,Nat Mortality,2020
270-2015-0-582,2015,0.5,Captured,2015
270-2015-0-582,2015,1.5,Alive-Cuddy,2016
270-2015-0-582,2015,2.5,Captured,2017
270-2015-0-582,2015,3.5,Captured,2018
270-2015-0-582,2015,4.5,Captured,2019
270-2015-0-582,2015,5.5,Alive-Cuddy,2020
270-2015-0-582,2021,6.5,Captured,2021
270-2015-0-583,2015,0.5,Captured,2015
270-2015-0-583,2015,1.5,Captured,2016
270-2015-0-583,2015,2.5,Captured,2017
270-2015-0-583,2015,3.5,Captured,2018
270-2015-0-583,2015,4.5,Captured,2019
270-2015-0-583,2015,5.5,Captured,2020
270-2015-0-583,2021,6.5,Captured,2021
270-2015-0-584,2015,0.5,Captured,2015
270-2015-0-585,2015,0.5,Captured,2015
270-2015-0-586,2015,0.5,Captured,2015
270-2015-0-586,2015,1.5,Captured,2016
270-2015-0-586,2015,2.5,Captured,2017
270-2015-0-586,2015,3.5,Captured,2018
270-2015-0-586,2015,4.5,Alive-Cuddy,2019
270-2015-0-586,2015,5.5,Captured,2020
270-2015-0-586,2021,6.5,Captured,2021
270-2015-0-586,2015,7.5,Captured,2022
270-2015-0-587,2015,0.5,Captured,2015
270-2015-0-587,2015,1.5,Alive-Cuddy,2016
270-2015-0-588,2015,0.5,Captured,2015
270-2015-0-588,2015,1.5,Alive-Cuddy,2016
270-2015-0-589,2015,0.5,Captured,2015
270-2015-0-589,2015,1.5,Captured,2016
270-2015-0-589,2015,2.5,Captured,2017
270-2015-0-589,2015,3.5,Captured,2018
270-2015-0-589,2015,4.5,Captured,2019
270-2015-0-589,2015,5.5,Captured,2020
270-2015-0-589,2021,6.5,Captured,2021
270-2015-1-503,2015,0.5,Captured,2015
270-2015-1-504,2015,0.5,Captured,2015
270-2015-1-507,2015,0.5,Captured,2015
270-2015-1-507,2015,1.5,Captured,2016
270-2015-1-507,2015,2.5,Captured,2017
270-2015-1-508,2015,0.5,Captured,2015
270-2015-1-508,2015,1.5,Captured,2016
270-2015-1-508,2015,2.5,Captured,2017
270-2015-1-508,2015,3.5,Captured,2018
270-2015-1-508,2015,4.5,Captured,2019
270-2015-1-508,2015,5.5,Captured,2020
270-2015-1-508,2021,6.5,Captured,2021
270-2015-1-508,2015,7.5,Captured,2022
270-2015-1-510,2015,0.5,Captured,2015
270-2015-1-510,2015,1.5,Alive-Cuddy,2016
270-2015-1-510,2015,2.5,Captured,2017
270-2015-1-510,2015,3.5,Captured,2018
270-2015-1-510,2015,4.5,Nat Mortality,2019
270-2015-1-516,2015,0.5,Captured,2015
270-2015-1-516,2015,1.5,Captured,2016
270-2015-1-516,2015,2.5,Captured,2017
270-2015-1-516,2015,3.5,Captured,2018
270-2015-1-516,2015,4.5,Captured,2019
270-2015-1-516,2015,5.5,Captured,2020
270-2015-1-516,2021,6.5,Captured,2021
270-2015-1-516,2015,7.5,Captured,2022
270-2015-1-517,2015,0.5,Captured,2015
270-2015-1-518,2015,0.5,Captured,2015
270-2015-1-518,2015,1.5,Captured,2016
270-2015-1-518,2015,2.5,Captured,2017
270-2015-1-518,2015,3.5,Captured,2018
270-2015-1-518,2015,4.5,Captured,2019
270-2015-1-518,2015,5.5,Captured,2020
270-2015-1-518,2021,6.5,Captured,2021
270-2015-1-518,2015,7.5,Captured,2022
270-2015-1-519,2015,0.5,Captured,2015
270-2015-1-520,2015,0.5,Captured,2015
270-2015-1-520,2015,1.5,Alive-Cuddy,2016
270-2015-1-522,2015,0.5,Captured,2015
270-2015-1-522,2015,1.5,Captured,2016
270-2015-1-522,2015,2.5,Captured,2017
270-2015-1-522,2015,3.5,Captured,2018
270-2015-1-522,2015,4.5,Captured,2019
270-2015-1-522,2015,5.5,Captured,2020
270-2015-1-522,2015,6.5,Alive-Cuddy,2021
270-2015-1-522,2015,7.5,Alive-Cuddy,2022
270-2015-1-524,2015,0.5,Captured,2015
270-2015-1-524,2015,1.5,Alive-Cuddy,2016
270-2015-1-524,2015,2.5,Captured,2017
270-2015-1-524,2015,3.5,Captured,2018
270-2015-1-524,2015,4.5,Alive-Cuddy,2019
270-2015-1-524,2015,5.5,Alive-Cuddy,2020
270-2015-1-524,2021,6.5,Captured,2021
270-2015-1-524,2015,7.5,Captured,2022
270-2015-1-525,2015,0.5,Captured,2015
270-2015-1-527,2015,0.5,Captured,2015
270-2015-1-528,2015,0.5,Captured,2015
270-2015-1-529,2015,0.5,Captured,2015
270-2015-1-533,2015,0.5,Captured,2015
270-2015-1-534,2015,0.5,Captured,2015
270-2015-1-535,2015,0.5,Captured,2015
270-2015-1-536,2015,0.5,Captured,2015
270-2015-1-538,2015,0.5,Captured,2015
270-2015-1-540,2015,0.5,Captured,2015
270-2015-1-543,2015,0.5,Captured,2015
270-2015-1-545,2015,0.5,Captured,2015
270-2016-0-647,2016,0.5,Captured,2016
270-2016-0-647,2016,1.5,Alive-Cuddy,2017
270-2016-0-648,2016,0.5,Captured,2016
270-2016-0-648,2016,1.5,Captured,2017
270-2016-0-648,2016,2.5,Captured,2018
270-2016-0-648,2016,4.5,Captured,2020
270-2016-0-648,2021,5.5,Captured,2021
270-2016-0-648,2016,6.5,Captured,2022
270-2016-0-649,2016,0.5,Captured,2016
270-2016-0-650,2016,0.5,Captured,2016
270-2016-0-650,2016,1.5,Alive-Cuddy,2017
270-2016-0-650,2016,2.5,Captured,2018
270-2016-0-650,2016,3.5,Alive-Cuddy,2019
270-2016-0-650,2016,4.5,Captured,2020
270-2016-0-650,2021,5.5,Captured,2021
270-2016-0-650,2016,6.5,Captured,2022
270-2016-0-651,2016,0.5,Captured,2016
270-2016-0-651,2016,1.5,Captured,2017
270-2016-0-651,2016,2.5,Captured,2018
270-2016-0-651,2016,3.5,Captured,2019
270-2016-0-651,2016,4.5,Captured,2020
270-2016-0-651,2021,5.5,Captured,2021
270-2016-0-651,2016,6.5,Captured,2022
270-2016-0-652,2016,0.5,Captured,2016
270-2016-0-652,2016,1.5,Harvested,2017
270-2016-0-653,2016,0.5,Captured,2016
270-2016-0-653,2016,1.5,Captured,2017
270-2016-0-653,2016,2.5,Captured,2018
270-2016-0-653,2016,3.5,Captured,2019
270-2016-0-653,2016,4.5,Captured,2020
270-2016-0-653,2021,5.5,Captured,2021
270-2016-0-653,2016,6.5,Captured,2022
270-2016-0-654,2016,0.5,Captured,2016
270-2016-0-654,2016,1.5,Captured,2017
270-2016-0-654,2016,2.5,Captured,2018
270-2016-0-654,2016,3.5,Captured,2019
270-2016-0-654,2016,4.5,Captured,2020
270-2016-0-654,2021,5.5,Captured,2021
270-2016-0-654,2016,6.5,Captured,2022
270-2016-0-655,2016,0.5,Captured,2016
270-2016-0-655,2016,1.5,Captured,2017
270-2016-0-655,2016,2.5,Alive-Cuddy,2018
270-2016-0-655,2016,3.5,Captured,2019
270-2016-0-656,2016,0.5,Captured,2016
270-2016-0-657,2016,0.5,Captured,2016
270-2016-0-673,2016,0.5,Captured,2016
270-2016-0-673,2016,1.5,Captured,2017
270-2016-0-673,2016,2.5,Captured,2018
270-2016-0-673,2016,3.5,Captured,2019
270-2016-0-673,2016,4.5,Captured,2020
270-2016-0-674,2016,0.5,Captured,2016
270-2016-0-674,2016,1.5,Alive-Cuddy,2017
270-2016-0-675,2016,0.5,Captured,2016
270-2016-0-675,2016,1.5,Captured,2017
270-2016-0-675,2016,2.5,Alive-Cuddy,2018
270-2016-0-675,2016,3.5,Captured,2019
270-2016-0-675,2016,4.5,Captured,2020
270-2016-0-675,2021,5.5,Captured,2021
270-2016-0-676,2016,0.5,Captured,2016
270-2016-0-676,2016,1.5,Captured,2017
270-2016-0-676,2016,2.5,Alive-Cuddy,2018
270-2016-0-676,2016,3.5,Alive-Cuddy,2019
270-2016-0-676,2016,4.5,Captured,2020
270-2016-0-676,2021,5.5,Captured,2021
270-2016-0-676,2016,6.5,Captured,2022
270-2016-0-677,2016,0.5,Captured,2016
270-2016-0-677,2016,1.5,Alive-Cuddy,2017
270-2016-0-677,2016,2.5,Captured,2018
270-2016-0-677,2016,3.5,Captured,2019
270-2016-0-677,2016,4.5,Captured,2020
270-2016-0-677,2021,5.5,Captured,2021
270-2016-0-677,2016,6.5,Captured,2022
270-2016-1-601,2016,0.5,Captured,2016
270-2016-1-602,2016,0.5,Captured,2016
270-2016-1-603,2016,0.5,Captured,2016
270-2016-1-603,2016,1.5,Alive-Cuddy,2017
270-2016-1-603,2016,2.5,Captured,2018
270-2016-1-603,2016,3.5,Captured,2019
270-2016-1-604,2016,0.5,Captured,2016
270-2016-1-606,2016,0.5,Captured,2016
270-2016-1-606,2016,1.5,Captured,2017
270-2016-1-606,2016,2.5,Captured,2018
270-2016-1-606,2016,3.5,Captured,2019
270-2016-1-606,2016,4.5,Captured,2020
270-2016-1-606,2021,5.5,Captured,2021
270-2016-1-606,2016,6.5,Captured,2022
270-2016-1-607,2016,0.5,Captured,2016
270-2016-1-607,2016,1.5,Captured,2017
270-2016-1-607,2016,2.5,Alive-Cuddy,2018
270-2016-1-607,2016,3.5,Captured,2019
270-2016-1-607,2016,4.5,Captured,2020
270-2016-1-607,2021,5.5,Captured,2021
270-2016-1-607,2016,6.5,Captured,2022
270-2016-1-608,2016,0.5,Captured,2016
270-2016-1-608,2016,1.5,Captured,2017
270-2016-1-608,2016,2.5,Captured,2018
270-2016-1-608,2016,3.5,Captured,2019
270-2016-1-608,2016,4.5,Alive-Cuddy,2020
270-2016-1-608,2021,5.5,Captured,2021
270-2016-1-608,2016,6.5,Alive-Cuddy,2022
270-2016-1-609,2016,0.5,Captured,2016
270-2016-1-610,2016,0.5,Captured,2016
270-2016-1-613,2016,0.5,Captured,2016
270-2016-1-613,2016,1.5,Captured,2017
270-2016-1-613,2016,2.5,Captured,2018
270-2016-1-615,2016,0.5,Captured,2016
270-2016-1-615,2016,1.5,Captured,2017
270-2016-1-615,2016,2.5,Captured,2018
270-2016-1-615,2016,3.5,Captured,2019
270-2016-1-615,2016,4.5,Captured,2020
270-2016-1-615,2021,5.5,Captured,2021
270-2016-1-615,2016,6.5,Captured,2022
270-2016-1-616,2016,0.5,Captured,2016
270-2016-1-618,2016,0.5,Captured,2016
270-2016-1-618,2016,1.5,Captured,2017
270-2016-1-619,2016,0.5,Captured,2016
270-2016-1-619,2016,1.5,Captured,2017
270-2016-1-619,2016,2.5,Captured,2018
270-2016-1-619,2016,3.5,Captured,2019
270-2016-1-620,2016,0.5,Captured,2016
270-2016-1-622,2016,0.5,Captured,2016
270-2016-1-622,2016,1.5,Captured,2017
270-2016-1-622,2016,2.5,Captured,2018
270-2016-1-622,2016,3.5,Captured,2019
270-2016-1-622,2016,4.5,Captured,2020
270-2016-1-622,2021,5.5,Captured,2021
270-2016-1-622,2016,6.5,Captured,2022
270-2016-1-624,2016,0.5,Captured,2016
270-2016-1-624,2016,1.5,Alive-Cuddy,2017
270-2016-1-627,2016,0.5,Captured,2016
270-2016-1-628,2016,0.5,Captured,2016
270-2016-1-629,2016,0.5,Captured,2016
270-2016-1-630,2016,0.5,Captured,2016
270-2016-1-631,2016,0.5,Captured,2016
270-2016-1-632,2016,0.5,Captured,2016
270-2016-1-632,2016,1.5,Captured,2017
270-2016-1-632,2016,2.5,Captured,2018
270-2016-1-632,2016,3.5,Alive-Cuddy,2019
270-2016-1-632,2016,4.5,Captured,2020
270-2016-1-632,2021,5.5,Captured,2021
270-2016-1-632,2016,6.5,Captured,2022
270-2016-1-634,2016,0.5,Captured,2016
270-2016-1-634,2016,1.5,Captured,2017
270-2016-1-634,2016,2.5,Nat Mortality,2018
270-2016-1-637,2016,0.5,Captured,2016
270-2016-1-640,2016,0.5,Captured,2016
270-2016-1-642,2016,0.5,Captured,2016
270-2016-1-642,2016,1.5,Captured,2017
270-2016-1-642,2016,2.5,Captured,2018
270-2016-1-642,2016,3.5,Captured,2019
270-2016-1-642,2016,4.5,Captured,2020
270-2016-1-642,2021,5.5,Captured,2021
270-2016-1-642,2016,6.5,Captured,2022
270-2016-1-643,2016,0.5,Captured,2016
270-2016-1-643,2016,1.5,Alive-Cuddy,2017
270-2016-1-643,2016,3.5,Captured,2019
270-2016-1-643,2016,4.5,Captured,2020
270-2016-1-643,2021,5.5,Captured,2021
270-2016-1-643,2016,6.5,Captured,2022
270-2017-0-744,2017,0.5,Captured,2017
270-2017-0-744,2017,1.5,Captured,2018
270-2017-0-744,2017,2.5,Alive-Cuddy,2019
270-2017-0-745,2017,0.5,Captured,2017
270-2017-0-745,2017,1.5,Alive-Cuddy,2018
270-2017-0-745,2017,2.5,Captured,2019
270-2017-0-745,2017,3.5,Captured,2020
270-2017-0-745,2021,4.5,Captured,2021
270-2017-0-745,2017,5.5,Captured,2022
270-2017-0-746,2017,0.5,Captured,2017
270-2017-0-747,2017,0.5,Captured,2017
270-2017-0-747,2017,1.5,Captured,2018
270-2017-0-747,2017,2.5,Captured,2019
270-2017-0-747,2017,3.5,Captured,2020
270-2017-0-747,2021,4.5,Captured,2021
270-2017-0-747,2017,5.5,Captured,2022
270-2017-0-748,2017,0.5,Captured,2017
270-2017-0-748,2017,1.5,Captured,2018
